file_gopro;raw_arcgis;ransac_arcgis;H_arcgis;F_arcgis;time_arcgis;ransac_rot_arcgis;H_rotarcgis;F_rotarcgis;time_rot_arcgis;raw_google;ransac_google;H_google;F_google;time_google;ransac_rot_google;H_rotgoogle;F_rotgoogle;time_rot_google;raw_geoportal;ransac_geoportal;H_geoportal;F_geoportal;time_geoportal;ransac_rot_geoportal;H_rotgeoportal;F_rotgeoportal;time_rot_geoportal
15898.jpg;4;4;;;551;4;;;435;1;1;;;449;8;[[0.8529769514118102, -0.26878369909288125, 81.48573035938706], [0.019537329312054055, 0.8136669322394148, -239.85142663068768], [-0.00012950345825043686, -0.0001875854919558264, 0.9999999999999999]];[[-0.9551623776983428, 7.10830018958892, -5203.310081461493], [-7.244419960797324, -0.9437104697827741, 6804.1890474752745], [8072.521055555728, -5431.809000683665, -2113562.1102900705]];426;6;4;;;484;3;;;499
16015.jpg;1;1;;;443;5;;;520;2;2;;;444;4;;;434;2;2;;;449;4;;;498
1607.jpg;55;5;;;466;4;;;464;40;4;;;465;4;;;442;42;4;;;458;5;;;446
16126.jpg;13;5;;;443;4;;;428;4;4;;;439;1;;;444;3;3;;;447;4;;;422
16238.jpg;0;0;;;443;1;;;565;1;1;;;450;5;;;430;2;2;;;452;3;;;488
1631.jpg;67;3;;;453;1;;;420;58;6;;;446;5;;;450;11;4;;;444;4;;;479
16349.jpg;7;4;;;515;0;;;441;3;3;;;464;5;;;471;9;4;;;454;1;;;444
16460.jpg;0;0;;;444;1;;;430;1;1;;;602;0;;;441;1;1;;;515;0;;;431
1652.jpg;11;4;;;447;4;;;437;48;5;;;457;0;;;425;17;5;;;471;4;;;456
16570.jpg;1;1;;;455;2;;;433;1;1;;;511;5;;;446;1;1;;;500;2;;;432
1661.jpg;12;5;;;445;5;;;445;71;5;;;485;0;;;469;10;4;;;444;5;;;528
16679.jpg;12;5;;;445;5;;;436;2;2;;;526;4;;;437;6;6;;;451;0;;;434
1676.jpg;10;3;;;511;1;;;436;51;4;;;487;3;;;418;21;4;;;473;4;;;430
16790.jpg;6;4;;;450;4;;;486;5;4;;;442;2;;;440;2;2;;;439;3;;;431
16901.jpg;4;4;;;450;5;;;438;3;3;;;444;3;;;430;11;5;;;444;4;;;440
1700.jpg;7;7;;;453;4;;;463;47;4;;;459;5;;;444;8;4;;;496;4;;;424
17012.jpg;0;0;;;452;0;;;441;2;2;;;468;3;;;439;13;4;;;456;0;;;447
17123.jpg;2;2;;;440;1;;;431;3;3;;;454;6;;;438;9;4;;;447;3;;;418
1723.jpg;6;4;;;512;5;;;434;57;4;;;477;3;;;421;15;3;;;587;1;;;437
17234.jpg;2;2;;;442;4;;;431;0;0;;;443;122;[[1.1024569997998035, -0.23107313503648805, -144.02645039212894], [0.09342241731236882, 1.1089884326984103, -513.0113340948823], [-6.483971387217607e-05, -9.03918772116497e-05, 0.9999999999999999]];[[4.105360003071105e-07, -2.479649860223964e-06, 0.0028922151752002233], [2.895532153278545e-06, 7.715742135341849e-07, 0.0016992303868841052], [-0.0037199801475286455, -0.0017643489758840537, -1.3913832783267104]];540;4;4;;;456;5;;;443
1726.jpg;5;4;;;448;4;;;463;62;6;;;449;4;;;431;3;3;;;462;4;;;452
17347.jpg;4;4;;;484;5;;;431;1;1;;;450;7;;;452;8;4;;;453;5;;;435
1745.jpg;21;4;;;473;4;;;475;5;5;;;437;1;;;437;2;2;;;441;6;;;470
17459.jpg;5;4;;;446;4;;;434;2;2;;;500;20;[[1.1522499408586777, -0.23415385606870726, -207.5331545450516], [0.11932758237393892, 1.10809189571206, -522.4619495736675], [-2.507372412191687e-05, -0.00011470238214045521, 1.0]];[[2.5225620654852323e-06, -1.1030720715697914e-05, 0.008139113568686376], [1.0763645045033692e-05, 1.1236855953131924e-06, -0.006680338813872649], [-0.013750891005669258, 0.007332705275057997, 1.0]];442;12;4;;;480;4;;;538
17570.jpg;2;2;;;520;5;;;500;5;5;;;446;6;;;429;14;4;;;485;5;;;459
17684.jpg;6;4;;;537;4;;;493;5;4;;;451;4;;;441;5;5;;;447;4;;;440
1769.jpg;4;4;;;593;4;;;439;59;5;;;471;4;;;439;4;4;;;445;4;;;555
1775.jpg;23;5;;;460;4;;;417;65;6;;;454;0;;;443;2;2;;;448;4;;;423
17795.jpg;7;4;;;440;6;;;596;2;2;;;452;4;;;432;7;4;;;442;4;;;437
1790.jpg;1;1;;;457;4;;;425;7;4;;;442;2;;;438;16;5;;;442;5;;;432
17906.jpg;2;2;;;529;4;;;566;10;4;;;482;6;;;494;0;0;;;446;5;;;443
17944.jpg;12;5;;;448;5;;;565;10;4;;;451;7;;;495;4;4;;;443;4;;;433
18019.jpg;5;5;;;439;5;;;476;9;5;;;445;6;;;546;5;5;;;443;4;;;441
18134.jpg;10;5;;;437;4;;;430;0;0;;;505;7;;;470;7;4;;;440;3;;;494
1814.jpg;7;4;;;447;4;;;439;8;4;;;444;2;;;437;9;4;;;449;4;;;566
1825.jpg;5;5;;;449;4;;;465;41;5;;;459;4;;;442;4;4;;;437;2;;;421
18250.jpg;11;4;;;445;4;;;459;6;6;;;476;5;;;491;14;4;;;446;3;;;541
1835.jpg;5;4;;;468;3;;;514;29;5;;;464;1;;;503;3;3;;;439;4;;;444
18365.jpg;19;5;;;456;5;;;441;14;5;;;439;5;;;434;5;5;;;446;4;;;445
18479.jpg;17;5;;;442;5;;;503;11;4;;;443;7;;;546;7;4;;;443;6;;;516
1859.jpg;8;4;;;443;5;;;440;48;3;;;466;0;;;465;18;5;;;448;5;;;440
18593.jpg;4;4;;;446;5;;;549;18;6;;;446;14;[[1.0957680024913496, -0.32166298342210337, 120.90280036811703], [0.17107226752067844, 1.0538139649821734, -476.64700376449656], [4.334852160074534e-05, -0.00014513474997123474, 1.0]];[[-7.386548389959332e-07, 9.511570806114463e-06, -0.0030490771576652267], [-8.822900299039842e-06, -9.757618351195443e-07, 0.008680872636351445], [0.006394676765716712, -0.007942940437480344, -2.8870966839026697]];459;7;7;;;451;4;;;658
1868.jpg;4;4;;;440;4;;;435;41;4;;;490;2;;;473;9;4;;;446;3;;;444
18707.jpg;18;5;;;451;21;[[0.17916931656790658, -0.21046613675379539, 669.9186459638485], [-0.24710003139625997, 0.6265343833472504, 141.17005095069402], [-0.0003009488006181821, -0.00010339151019848811, 1.0]];[[-1.2262895946217047, -5.643330256270641, 2679.3789500052503], [6.5867684547286975, 0.23452265718470855, -8829.88685599461], [-1645.3278853378642, 6812.975685823671, 934970.5645462057]];440;6;4;;;522;8;[[1.8421556054482269, 0.09395275148182901, -616.7075501712822], [0.15746307684495733, 1.6629897661864044, -731.6000281038014], [0.00013744410933070854, 0.00018588452249499693, 1.0]];[[1.492001844282125e-07, -1.9543348411858023e-06, -0.0004454272426267838], [1.8556960349842583e-06, 2.649837818661267e-07, -0.0025608060505569186], [-0.0005135611266892447, 0.0023292562791069602, 1.0]];502;18;4;;;476;20;[[0.5161168087384911, -0.14538336720227713, 223.7666328003001], [-0.13414513528623825, 0.7079783624537326, -70.88693781233748], [-0.00028954197591004276, -0.00011091695199480943, 0.9999999999999999]];[[-6.246030858236337e-07, 1.6766939150452866e-05, -0.009674925160559879], [-1.4339249404902776e-05, -1.5332830990635717e-06, 0.021712368700480676], [0.012777307350412295, -0.020074392166183477, -5.820002178225849]];431
1880.jpg;6;4;;;444;4;;;559;2;2;;;448;3;;;426;6;4;;;486;5;;;443
18823.jpg;10;4;;;441;5;;;448;13;5;;;449;2;;;569;15;5;;;445;3;;;547
18937.jpg;3;3;;;450;5;;;451;6;4;;;463;4;;;447;3;3;;;449;4;;;439
1904.jpg;25;5;;;481;5;;;446;10;4;;;451;4;;;457;5;5;;;439;0;;;433
19052.jpg;21;4;;;480;5;;;639;4;4;;;454;3;;;713;17;4;;;478;3;;;626
1906.jpg;22;5;;;448;4;;;425;49;5;;;493;5;;;455;7;4;;;439;3;;;441
19166.jpg;10;4;;;445;5;;;460;8;4;;;440;13;[[0.9773502316975464, -0.04564894467897904, -130.4336992193341], [0.15739540836716687, 1.031700503133549, -489.68824312564686], [-0.00020351864796320357, 0.00010043838894394075, 1.0]];[[-1.0820905009890482e-06, -4.867992113667659e-07, -0.003918140767002695], [1.8410918391529519e-06, -2.9326167906393576e-07, 0.0011693449933105184], [0.0041049267459276895, -0.0012062338638503518, -0.10025286265575861]];464;10;4;;;446;5;;;449
1925.jpg;32;6;;;523;4;;;579;2;2;;;530;3;;;443;0;0;;;485;4;;;435
19283.jpg;8;4;;;445;5;;;484;4;4;;;444;20;[[1.2157147324320439, -0.1766431044324364, -272.7470295577644], [0.23224996837767878, 1.0629997425100688, -579.1223249742759], [-4.476746377341438e-05, -8.811276746647186e-05, 0.9999999999999999]];[[-3.5845757018286644e-06, 1.9447966482459e-05, -0.007721765887473171], [-1.676940947237566e-05, -1.502462860873877e-06, 0.015380142411664098], [0.016747726641139837, -0.017796010501840098, -4.614067945126934]];442;5;5;;;440;6;;;448
1939.jpg;17;4;;;453;4;;;435;0;0;;;456;4;;;439;2;2;;;442;4;;;423
19397.jpg;10;4;;;456;25;[[0.601254674009757, -0.4504687241719779, 270.25504779762906], [0.10965284650050434, 0.7317748105313835, -362.24690893186215], [-0.00016303480581132982, -0.00033328766206360726, 0.9999999999999999]];[[2.9031596594651497e-06, -2.567140686817568e-05, -0.005670313490027205], [2.198272602031015e-05, 1.7933628354080264e-06, -0.025654823152084213], [-0.008262494054580991, 0.029339561193109313, 12.28652862859234]];448;16;5;;;445;104;[[0.9865942634354685, -0.31785349906632554, -13.474065486595437], [0.08808074017429017, 0.9653074358389918, -413.93970786981464], [-4.7800747231343346e-05, -0.00020211694013160528, 1.0]];[[-9.64834377711567e-07, 1.0960154700409423e-05, 0.0033578771521315786], [-9.872798903951243e-06, -1.4370556957955724e-06, 0.006408852064994848], [0.0020741216387444687, -0.007874178377968832, -3.358317555290813]];437;3;3;;;442;18;[[1.1044154486746889, -0.46816357098984884, -30.875260416448928], [0.11221204823220692, 1.0196624180572833, -458.4160639624005], [4.265264083060527e-05, -0.0003389651652980217, 1.0]];[[-3.969737959967801e-06, 3.329144529855181e-05, -0.007489165730705404], [-3.6658272163478305e-05, -4.36521731520792e-06, 0.03799665064812014], [0.02681797873600949, -0.0319368710617238, -15.723741179123856]];450
1949.jpg;16;4;;;474;4;;;552;3;3;;;451;4;;;439;6;4;;;452;0;;;431
19511.jpg;9;4;;;452;143;[[1.2855763206753796, -0.212792975738583, -219.10467002838035], [0.15284598413860612, 1.1771316252439343, -565.8361072539124], [3.0924635191450426e-05, -7.996921229353306e-05, 1.0]];[[5.733162148037329e-07, -5.4453775645693196e-06, 0.006968956217967737], [5.895383429783261e-06, 4.589001139778634e-07, -0.008141910560338509], [-0.008952909724698603, 0.006527307630470396, 2.152319466595899]];451;4;4;;;453;203;[[1.438396802600561, -0.23584923701583105, -314.79163233609944], [0.17208724217077348, 1.245521383408056, -612.6873836594722], [8.962301832352882e-05, -9.755783183235156e-05, 1.0]];[[1.9961948994513772e-07, -1.6620167622143903e-06, -0.004808165025491503], [1.275294857036163e-06, 5.2958849393235475e-08, -0.0025332459054618955], [0.002877430663752443, 0.003121793677915728, 2.2140048386463542]];448;3;3;;;460;42;[[1.3106555994671252, -0.2840901298081077, -203.29088862677264], [0.18152498227889918, 1.1695518002888852, -596.9721685728485], [6.635956237348985e-05, -0.00014659168142023586, 0.9999999999999999]];[[1.7433974681387453e-06, -1.5969127768312727e-05, 0.009602562567944301], [1.6001440621771215e-05, 1.8951221136249019e-06, -0.014514840642823266], [-0.0162864869328756, 0.013200364560726173, 4.3128786264060075]];480
19625.jpg;9;4;;;446;128;[[0.7175953646670191, -0.2422161346524359, 143.1090820951047], [0.009227803953537438, 0.825297018924425, -268.5612354212884], [-0.00016949065303032356, -0.00013943728785105477, 1.0]];[[2.914049897570146e-07, 1.301664007499241e-06, 0.0047519469704948546], [-3.8361871133376235e-07, -1.8844993683293912e-07, -0.00042316854024399984], [-0.004534053073602166, -0.000995416571325212, -0.29033085207642895]];447;5;4;;;463;245;[[1.118146769459742, -0.2356356693708758, -106.58125017065868], [0.11450388643306632, 1.0699748162800327, -476.772467914932], [-1.9783064850192514e-05, -0.00011398564465123565, 1.0]];[[-2.241104410704215e-07, 2.388878158325302e-06, 0.003397083712812358], [-1.8350234551791475e-06, -3.357766569257581e-07, 0.0008836840985920588], [-0.0018704623741253956, -0.0017539162996266285, -1.0101040104934769]];464;10;4;;;447;173;[[1.2147249597152585, -0.23312417846342587, -170.58061739284076], [0.14394318876412804, 1.129637360811829, -532.3055485805957], [1.3284170495602928e-05, -0.00010744147353918828, 1.0]];[[6.475518991425142e-07, -6.6884784362913765e-06, 0.006943501918841438], [7.00174087275868e-06, 5.204745275007904e-07, -0.010196057382043475], [-0.009445989459840284, 0.00858385879866024, 2.884368254320943]];435
1970.jpg;5;4;;;498;5;;;453;8;5;;;462;3;;;435;0;0;;;473;4;;;507
1973.jpg;3;3;;;443;8;[[0.18553323062897328, 0.08291260456516582, 223.5442686491966], [-0.35590516052399435, 0.5382210085116018, 288.2681717106121], [-0.000597727145608371, 0.000312423498864788, 1.0]];[[-1.576245655320255e-06, 6.542040712636527e-06, -0.00430802739348997], [-1.6599814958730634e-06, -2.1543062253473164e-06, 0.0040839234714899735], [0.004727071558587605, -0.007114716578043962, 1.0]];451;8;1;;;529;3;;;444;4;4;;;441;6;;;498
19741.jpg;9;4;;;452;100;[[0.9804317439670914, -0.21566473412948925, -24.51351578465518], [0.07632387671229766, 1.00539427876953, -412.25624706300295], [-7.456669234782046e-05, -0.00010602729593016356, 0.9999999999999999]];[[6.750754171235714e-07, -3.6947437791744723e-06, 0.0064912705578777825], [4.308077195499317e-06, 4.718854271832536e-07, -0.004374318257564308], [-0.008110193712470279, 0.002946303644240458, 0.9325511825673223]];461;6;4;;;450;191;[[1.150798213122935, -0.2310947423770985, -127.80149240161279], [0.12069034498718223, 1.0858017286817208, -485.07350245024], [-8.054487985271994e-06, -0.0001129013044007205, 1.0]];[[1.7072559249192038e-07, -1.5631052632464288e-06, 0.00224404122522109], [1.670147539635046e-06, 5.623655833782348e-07, 0.001992570720211411], [-0.002363934680839649, -0.002010138894317399, -1.2916371657836732]];438;7;4;;;467;63;[[1.1808985970583339, -0.23740380660455437, -143.0595974381518], [0.142187190829652, 1.100257181287512, -514.8466528824157], [6.017212167880103e-06, -0.00011860867045638083, 1.0]];[[1.995782223528051e-07, -1.6665347601489104e-06, 0.0022409105511154177], [1.8494300653130038e-06, -1.6733833468775206e-07, -0.004810543053754142], [-0.0031034987637609496, 0.004123245588836585, 1.639129320551361]];449
19856.jpg;9;4;;;459;20;[[0.8349632447090143, -0.17168187448056646, 49.365845226699186], [0.08420066261809474, 0.954544380727163, -417.9718032984139], [-0.0001519283135577922, -6.573265313591563e-05, 1.0]];[[-1.0720378402166593e-06, 6.3670258605384525e-06, -0.0063097509730182955], [-6.797912215173554e-06, -6.383375838409009e-07, 0.00822490562924809], [0.009566825870508102, -0.006665065420528098, -2.6795300842209464]];449;4;4;;;454;69;[[1.2839692879942708, -0.2527082025471383, -192.60234431196608], [0.1720639118126614, 1.155080638023993, -578.6876834684216], [4.6217245165444425e-05, -0.0001210200955692492, 1.0]];[[3.657529359257703e-07, -3.447364506090255e-06, 0.003757546976321975], [3.514439476720074e-06, 7.579384204355597e-07, -0.00015134194581980457], [-0.0045454204281432905, -9.31011087059467e-05, -0.7536010565031956]];464;9;3;;;459;70;[[1.127056732028056, -0.22570905794336482, -115.22633988905234], [0.10257667043493365, 1.0726172935529634, -474.4244839347467], [-2.2675552398004253e-05, -0.00011327685583941798, 1.0]];[[-2.82316778167136e-08, 1.373806793823187e-06, -0.005349042042110751], [-1.7202554157431245e-06, -1.1113180395696956e-07, 0.0024362916330773576], [0.004939290644793878, -0.0015227310548415077, 0.2201013072695277]];505
1997.jpg;15;4;;;497;3;;;470;1;1;;;451;4;;;434;4;4;;;450;5;;;473
19970.jpg;9;5;;;446;42;[[0.9368389918731277, -0.18389112736553612, 7.000013802326645], [0.06460370603329167, 0.9751172599612543, -390.04288523515083], [-0.00010964613667622997, -8.076034504242369e-05, 1.0]];[[4.9336361812922335e-06, -3.253031751483115e-05, 0.021274671865424054], [3.1186618195347116e-05, 2.659554338648741e-06, -0.03783427613673348], [-0.03687079058171149, 0.03488068796325702, 13.272531112687538]];445;12;4;;;472;112;[[1.094865075277913, -0.23747561339918288, -60.67868483030633], [0.11760285508847841, 1.0589748425979442, -484.016017417753], [-3.0610206836874166e-05, -0.00011745170921297593, 1.0]];[[-4.879262976217517e-07, 3.271246850104474e-06, -0.005238344918590166], [-3.690374647622913e-06, -1.8931169930292353e-07, 0.005736468583042727], [0.0066282930106663605, -0.004370337890533763, -1.7338985329101035]];453;16;5;;;445;10;[[2.299945290071039, -0.7062487614383769, -719.2302489617548], [0.5943079177640218, 1.1115369575220753, -894.5843794837342], [0.0005084345441232543, -0.0005151265449021696, 1.0]];[[6.509862969120491e-06, -3.8064242265997153e-05, 0.01655448355785376], [3.176917362057874e-05, 2.6899863485177024e-06, -0.03758732106169967], [-0.03405312139420328, 0.04081231962899804, 12.84180754790778]];447
20084.jpg;13;5;;;448;7;;;508;23;4;;;457;150;[[1.1117310066258852, -0.23294917753886749, -52.90112882834814], [0.11013662174444956, 1.0881010628356258, -479.5278183935708], [-2.9952355753686283e-05, -9.935723649495489e-05, 1.0]];[[-6.141527887520361e-08, 4.1203038902876026e-07, -0.001982082605085616], [-5.636866745861458e-07, 3.425316849838176e-07, 0.00528906507926251], [0.0023218230073924575, -0.004311545171775026, -1.9813516646801426]];434;10;4;;;447;4;;;516
2020.jpg;10;4;;;439;5;;;429;12;5;;;447;4;;;441;7;4;;;442;4;;;434
20201.jpg;18;5;;;540;4;;;519;16;6;;;451;134;[[1.155129998884572, -0.2679330728361134, -59.62889690123688], [0.12736971941881162, 1.0876182606588523, -484.5533987241523], [-2.8060635634183993e-06, -0.00012334508480971152, 1.0]];[[-1.0163308355296578e-07, 8.345416652410371e-07, -0.0018198321209923957], [-9.686968275231893e-07, -6.390071789096019e-07, -0.003509221777698319], [0.0015784427951019895, 0.003501968807535808, 1.7560307204283152]];445;7;4;;;498;10;[[-47.56211189842346, 4.7681708195745935, 24870.06647644094], [-9.47032549886359, -22.850504902422895, 16967.11734565994], [-0.021393067790561604, 0.0014514982197506119, 1.0]];[[-8.36258189250888e-07, -6.519666198340989e-05, 0.027702729325481058], [5.932272167616256e-05, 8.185404076841396e-06, -0.06343611090891954], [-0.039808582371772525, 0.06012846419469254, 15.537946716684235]];454
2026.jpg;10;4;;;440;5;;;437;1;1;;;451;4;;;445;3;3;;;590;4;;;607
20317.jpg;8;4;;;444;110;[[1.1336492096129305, -0.2562123193357081, -44.82490270550083], [0.12455496575580924, 1.0543840579012134, -470.33096495626626], [-1.7905644659992745e-05, -0.00012512288172933088, 0.9999999999999999]];[[-3.3077276435243623e-07, 4.8782473759643374e-06, 0.002158004673356061], [-4.337864555352532e-06, -1.045471571162941e-06, 0.000904567452621026], [-2.275856496940536e-05, -0.0013599343005487306, -0.5659485825152913]];448;22;6;;;458;186;[[1.1295775271949549, -0.27084786441007397, -24.59860214044611], [0.12264165575814977, 1.0627098481163184, -469.0255770788392], [-2.240353039421544e-06, -0.00013730372216970739, 0.9999999999999999]];[[2.7455136779145797e-07, -2.224593513195309e-06, 0.0018762483660474697], [2.3674107430836963e-06, 7.889885209295978e-07, 0.001506186347942836], [-0.002472080336652043, -0.0018142252453114587, -0.8451917439436079]];437;13;4;;;450;20;[[3.1294645163162076, -0.5786672302772184, -1084.237125610085], [0.4428934654420432, 1.848707005064299, -1034.2316537483907], [0.0008297970768096623, -0.0003174359216979834, 1.0]];[[5.43216619494328e-07, 1.3505401961588728e-05, 0.0002936222383555006], [-1.3206741900962268e-05, -1.6015431697242249e-06, 0.013686807923992989], [0.003430231972211288, -0.012654864688971602, -4.388007144669862]];443
2042.jpg;10;4;;;440;4;;;429;10;5;;;444;4;;;448;5;4;;;473;5;;;434
20432.jpg;13;5;;;450;6;;;555;7;4;;;442;145;[[1.043582370436993, -0.24514412478293446, 16.767435120780686], [0.08815779833234451, 1.012994745331549, -421.19483106262464], [-5.7593434620667095e-05, -0.00012007629703179432, 1.0]];[[1.8396953970377317e-07, -1.986384705191859e-06, 0.0026031610754454638], [1.957628323669551e-06, 7.658033403184885e-07, 0.0028294205222724623], [-0.00257912217818755, -0.0028545918470582565, -1.6319248177951664]];450;7;4;;;442;7;;;453
2054.jpg;6;6;;;438;2;;;424;2;2;;;440;3;;;438;2;2;;;456;3;;;425
20546.jpg;12;4;;;460;4;;;566;22;5;;;469;109;[[1.296976782469239, -0.26873745825855966, -128.95821965963145], [0.1677678119760368, 1.1200199611215524, -514.6061410810601], [3.286267973270929e-05, -0.00011746587367351537, 1.0]];[[-3.566879635097938e-07, 3.230705980466408e-06, -0.002052860713760293], [-3.569006748293146e-06, 5.4837126703501365e-08, 0.008566917381426554], [0.004077405831683263, -0.0070926945504001205, -3.446402253796075]];430;23;5;;;611;23;[[0.7032303190179091, 0.10709142605001847, 73.5666369154654], [0.008244997551456574, 0.8992012332449676, -283.6811073121581], [-0.0003272248079023859, 0.00021595254233324032, 1.0]];[[-3.529001001726175e-06, 7.067436134527936e-05, -0.0023878925325851695], [-5.913017958011632e-05, -8.582907180254138e-06, 0.06513739159710105], [0.026042819587198954, -0.06764717551383133, -22.391948551937137]];456
2066.jpg;9;4;;;443;4;;;495;1;1;;;457;4;;;451;1;1;;;448;4;;;432
20660.jpg;21;6;;;458;5;;;543;23;3;;;501;41;[[1.007870733566567, -0.24251012521227777, 10.547750826644585], [0.08750509960435544, 0.9820406495194891, -395.1340755300159], [-6.153818858768043e-05, -0.0001244562040520131, 1.0]];[[-1.1276644816075312e-07, 8.22161412232823e-07, -0.0006370529695745139], [-6.833935787235082e-07, 4.370226109652594e-07, 0.004319529755555656], [0.0012380246505513679, -0.004224098348621668, -1.6481173595102876]];432;26;5;;;466;6;;;502
20776.jpg;21;5;;;452;5;;;529;4;4;;;447;66;[[1.0579677178337579, -0.2536747399616533, -25.49661247104413], [0.12098918685338989, 1.0330939538067223, -465.47673592393244], [-3.0719345703776425e-05, -0.00013282828932584492, 1.0]];[[1.6452945781580072e-07, -1.362928557893547e-06, -0.0014982903202837633], [1.1730095773210479e-06, 2.977146810352136e-07, 0.0007910393527107429], [0.0007070024897467412, -0.00029710858813123564, -0.06916651956454833]];470;25;7;;;476;10;[[0.5978746607733291, -0.346939777495577, 288.6345152014937], [-0.0935720468923488, 0.5337910896132364, 36.73536446729159], [-0.00014342601911226656, -0.0002770211029222114, 1.0]];[[1.949537531340922e-08, -3.0230932238635327e-06, 0.0027024568411123375], [3.3706046657371176e-06, 2.7117172126777936e-07, -0.0037259182282668385], [-0.003580097460248201, 0.002995893790089312, 1.0]];455
2081.jpg;13;4;;;447;1;;;434;1;1;;;448;0;;;447;4;4;;;482;4;;;442
2089.jpg;9;4;;;460;4;;;427;8;4;;;486;0;;;451;4;4;;;449;4;;;427
20890.jpg;22;5;;;449;6;;;483;11;4;;;441;11;[[1.0524539513071494, -0.31688870257989127, -38.52936408985644], [0.09651342948256444, 0.8636545100461562, -329.7789039659354], [1.540495559676082e-06, -0.0002238351776652736, 1.0]];[[3.148241710230769e-06, -3.7271223647729394e-05, 0.019441909716794197], [3.552070237426253e-05, 3.8151389142831754e-06, -0.03349407885552909], [-0.03258440489859909, 0.03298171977167817, 8.986859404282873]];443;20;4;;;521;5;;;451
21004.jpg;16;4;;;448;4;;;457;13;4;;;447;7;;;545;1;1;;;465;5;;;428
2110.jpg;2;2;;;443;2;;;444;0;0;;;507;3;;;427;3;3;;;440;5;;;435
2111.jpg;12;4;;;603;1;;;425;0;0;;;481;1;;;446;0;0;;;445;4;;;423
21116.jpg;37;4;;;455;5;;;493;10;4;;;435;6;;;446;21;4;;;484;3;;;433
21230.jpg;28;4;;;628;5;;;421;8;4;;;448;5;;;445;15;4;;;444;6;;;428
21344.jpg;28;6;;;439;5;;;456;2;2;;;440;4;;;470;18;4;;;501;4;;;439
2135.jpg;3;3;;;440;4;;;423;6;4;;;462;1;;;446;0;0;;;446;1;;;420
21455.jpg;7;4;;;440;4;;;434;1;1;;;437;4;;;428;10;4;;;444;5;;;464
21566.jpg;3;3;;;508;4;;;434;19;5;;;458;5;;;434;26;6;;;454;4;;;430
2158.jpg;15;5;;;440;5;;;487;47;5;;;458;2;;;428;3;3;;;462;4;;;442
2162.jpg;10;4;;;463;4;;;430;3;3;;;492;3;;;451;8;4;;;444;4;;;435
21677.jpg;3;3;;;444;5;;;520;3;3;;;446;1;;;431;9;5;;;477;4;;;538
21788.jpg;21;4;;;451;4;;;416;13;4;;;444;4;;;443;8;3;;;444;3;;;461
2180.jpg;9;4;;;438;4;;;433;0;0;;;444;3;;;425;6;4;;;453;4;;;440
2186.jpg;23;6;;;445;3;;;422;0;0;;;457;4;;;432;9;4;;;503;5;;;479
21899.jpg;2;2;;;451;8;[[1.0835612163004587, -0.21699776093091416, -129.49598720720823], [0.09705869552721401, 1.1014564623688983, -495.61855190493463], [-5.642274690183703e-05, -8.211227049437302e-05, 1.0]];[[3.059700906455484e-05, -0.00022391703762872863, 0.17634938322874447], [0.0002371942380641955, 1.3168994714467104e-05, -0.108888758850501], [-0.27209088174027796, 0.13172351025183818, 1.0]];445;1;1;;;443;4;;;428;3;3;;;444;4;;;548
22010.jpg;2;2;;;445;0;;;427;0;0;;;512;0;;;444;10;4;;;436;5;;;425
2204.jpg;7;4;;;517;5;;;439;1;1;;;451;4;;;606;6;4;;;437;1;;;433
2212.jpg;5;4;;;450;4;;;624;2;2;;;452;4;;;439;7;4;;;445;4;;;549
22121.jpg;10;4;;;460;4;;;514;4;4;;;434;1;;;427;6;4;;;452;1;;;435
22232.jpg;6;6;;;438;1;;;424;6;4;;;446;2;;;439;2;2;;;446;1;;;427
2225.jpg;1;1;;;444;2;;;559;4;4;;;451;4;;;454;2;2;;;453;5;;;447
22346.jpg;3;3;;;461;4;;;432;0;0;;;464;4;;;441;1;1;;;448;4;;;428
2237.jpg;8;4;;;513;6;;;488;2;2;;;445;1;;;518;4;4;;;449;5;;;449
22463.jpg;8;4;;;445;4;;;514;1;1;;;444;1;;;444;2;2;;;546;4;;;481
2249.jpg;28;4;;;510;4;;;437;4;4;;;457;4;;;443;13;5;;;459;4;;;444
22589.jpg;3;3;;;505;3;;;427;1;1;;;451;5;;;443;9;4;;;449;1;;;435
2261.jpg;9;4;;;450;4;;;541;2;2;;;444;3;;;428;6;4;;;448;4;;;433
2272.jpg;7;4;;;440;4;;;426;26;9;[[-0.7397966034468008, 0.3042547070080255, 672.6750991915872], [-0.6886871281849819, -0.06049554828863423, 576.6666850291874], [-0.001129491599732093, -0.00019106606657151072, 1.0]];[[4.913348868675021e-05, 6.128276108176253e-05, -0.06718118187993959], [-1.393950559025173e-05, 9.38468820696563e-05, -0.033636193493095795], [-0.03229965142841515, -0.04246058755887017, 45.193948072388174]];501;4;;;447;7;5;;;440;4;;;429
22721.jpg;10;4;;;460;4;;;443;1;1;;;462;2;;;431;3;3;;;523;1;;;444
2285.jpg;10;4;;;444;5;;;482;30;5;;;517;4;;;433;4;4;;;447;3;;;427
22852.jpg;1;1;;;529;3;;;446;0;0;;;448;3;;;430;0;0;;;454;4;;;468
2294.jpg;12;4;;;451;4;;;454;28;5;;;535;5;;;436;17;5;;;450;0;;;425
