file_gopro;raw_arcgis;ransac_arcgis;H_arcgis;F_arcgis;time_arcgis;ransac_rot_arcgis;H_rotarcgis;F_rotarcgis;time_rot_arcgis;raw_google;ransac_google;H_google;F_google;time_google;ransac_rot_google;H_rotgoogle;F_rotgoogle;time_rot_google;raw_geoportal;ransac_geoportal;H_geoportal;F_geoportal;time_geoportal;ransac_rot_geoportal;H_rotgeoportal;F_rotgeoportal;time_rot_geoportal
23786.jpg;310;5;;;172;191;[[0.8302196162573409, -0.2634540693879566, 196.74776467568222], [0.11331307071161649, 0.8445382338604639, -224.2968651980906], [-7.650728787858453e-05, -0.00010825165870046108, 1.0]];[[-1.5873138870661116e-07, 1.0839044768313076e-06, -0.00010640745369864949], [-9.113680886177892e-07, 7.945595768388024e-08, 0.0030726897296654444], [0.0008244047821150978, -0.0032093089101799827, -0.8984002188795529]];157;321;8;[[0.5450191292924836, -0.28934472449456267, 585.4099628761923], [-0.5075747381982093, 0.5557297769325729, 537.7808221103927], [-0.0003024079491741128, -0.00021857287515890424, 1.0]];[[4.814606161623134e-06, 1.6768463477593865e-05, -0.018677253810144786], [-1.3557538626976882e-05, -3.08917945531577e-07, 0.015600684570238763], [0.0047840404123823555, -0.01059192060911226, 2.93373516768495]];154;351;[[0.8325073387782609, -0.2749422975060775, 199.37538436365682], [0.11162492380339153, 0.855469297630982, -227.90763684753225], [-7.728046975144192e-05, -0.00011460346386348125, 1.0]];[[-6.244810944681932e-08, -7.333695040099088e-07, -0.0017802206403997318], [3.757677765873528e-07, -4.2104321673146385e-08, -0.0012021026866641032], [0.0017045308668815276, 0.0018788101136192389, 0.08246812273905713]];157;327;7;;;160;26;[[0.8440600491679312, -0.26308460438354225, 190.92249608438377], [0.09767009341212224, 0.8323962422723796, -190.54844866159453], [-7.343243615948919e-05, -0.0001036222091215531, 1.0]];[[-4.744516797770696e-07, 2.712320750997283e-06, -0.0016666167401094677], [-2.5599598360795093e-06, -2.1316065677319336e-07, 0.004932350859622788], [0.0031160683067779074, -0.004577432485806468, -1.4676135425977754]];146
2381.jpg;172;2;;;162;5;;;182;198;3;;;246;7;;;300;198;5;;;165;10;[[0.5990675359299813, 0.07614195599510128, 196.43998523821458], [-0.1339578011646819, 0.8870229204126772, 27.43094631380977], [-0.0001866089788451604, 6.983432771358937e-05, 1.0]];[[1.1483197317256559e-06, -2.085503792380649e-06, 0.004737239441358709], [1.7800338710831639e-07, 5.440831889878751e-07, -0.006841117622264154], [-0.006192016323079102, 0.00820630747680286, 1.0]];175
2384.jpg;189;4;;;163;4;;;168;194;5;;;168;7;;;152;188;1;;;153;4;;;189
23900.jpg;287;2;;;176;3;;;195;301;8;[[1.646718469839202, -1.1179758676873148, 120.80040618511808], [0.0258503346701829, 0.4449571789459644, -53.569868285071166], [0.00010313191310281149, -0.00031860720858815445, 1.0]];[[1.1294057885598797e-07, -4.0707737263147615e-06, 0.0006844327594496679], [1.8023205335075944e-06, -1.2045695375185193e-07, -0.005830747654288519], [-0.0011705675706252755, 0.010864918104638174, 1.0]];244;24;[[1.4744331667247845, -0.4861510381891286, -493.6903413308158], [0.16300328520623036, 1.3919948612493596, -586.4432573147225], [-8.882803775818674e-05, -0.00027683663555202456, 1.0]];[[5.834012016137209e-07, -4.432736231189201e-06, 0.0003105854790968345], [4.070164324005024e-06, 9.133050326999181e-07, -0.00304281577865141], [-0.002192788777835465, 0.003415090890872707, 1.0]];236;291;7;;;169;4;;;177
23987.jpg;331;4;;;145;35;[[1.2731963789696603, -0.4758896638419902, -303.0089131444572], [0.12449994831872806, 1.147395386602394, -652.0707204968824], [-0.00010281048952187194, -0.0003210076097922038, 1.0]];[[5.467344854808154e-08, 1.5294333507102138e-06, 0.0022011396314037053], [-6.562531427328657e-07, 4.100753822610051e-07, 0.002544831998270911], [-0.0008644465737020587, -0.0030982750512086564, -2.2631683273729264]];145;299;7;;;160;52;[[1.2640113165085913, -0.4683295760363931, -308.3035120106494], [0.10641254671235689, 1.0972925361817794, -612.0060204884726], [-0.00010843059307755394, -0.0003251537467205997, 1.0]];[[-1.6143417254485302e-09, -3.5537158608250244e-06, -0.0034872458497699627], [1.9302695095965604e-06, 3.510623412651364e-08, -0.0026640961377959694], [0.0009429131144955784, 0.004282497981087286, 2.886898717530074]];142;229;6;;;167;5;;;144
2404.jpg;182;6;;;160;9;[[1.378961059980294, -0.32427213421873596, -220.27003107719503], [-0.08799077751430032, 0.6916757484615517, 150.25965523106228], [0.00020485996454192222, -0.0003428987954689922, 1.0]];[[-3.109870396712112, -1.4456168428397067, 19785.96066174432], [7.2829064597782995, -6.374947673873171, -24100.599532555658], [-11104.567363815751, 29107.092431070607, -7418843.586708134]];164;206;7;;;178;12;[[168.74748378859064, 123.01918979876241, -165753.57306707322], [25.790913967732592, 110.22767900024587, -53004.72082131571], [0.04252568692844534, 0.07167713706094822, 1.0]];[[2.349822785893799e-07, 1.4085984031290843e-07, -0.0010767763083484832], [3.418059206287759e-07, 2.512358927775999e-08, -0.0006183548093596938], [9.924445025230262e-05, -0.00021640175808196403, 1.0]];223;211;3;;;246;5;;;251
2408.jpg;179;5;;;170;7;;;156;199;3;;;171;11;[[-0.24179227291026784, -0.0030969989146697545, 908.5346849624499], [-0.1767372496891223, 0.21366792809787774, 312.3319556416944], [-0.0003946346952524517, -6.960296459038412e-06, 0.9999999999999999]];[[-2.41052723195767e-06, -0.00011397950382578513, 0.04283744960697933], [6.468528960249689e-05, 5.675161471065623e-07, -0.09504875894356116], [-0.02545578921582492, 0.18673334568401295, -27.062071650253497]];145;192;3;;;165;5;;;168
24259.jpg;268;7;;;162;37;[[1.3143261694442046, -0.4800165875716874, -339.8593653443223], [0.15103817934539368, 1.1695145217512246, -672.0665664872005], [-8.268064971140086e-05, -0.0003036064581712028, 1.0]];[[1.7717627903990034e-07, 3.805556248685856e-07, 0.0036892522107328796], [5.172524722571218e-07, 1.2460502331385226e-08, -0.0007743417392461491], [-0.0025539154500472915, -0.0005445723237444964, -1.2531870269916587]];143;267;6;;;149;64;[[1.3485457742948124, -0.4638397765021195, -363.3838193647352], [0.1556165977039531, 1.2564354587052944, -731.2674950367496], [-9.376403729894353e-05, -0.00025320748579589817, 1.0]];[[-1.1559960753159443e-07, -6.68048360001431e-07, -0.0027068058439390693], [-4.234738988341127e-08, -5.193841412194817e-07, -0.002505999725090806], [0.0014865999930281045, 0.0027375110997666517, 2.533990223861055]];141;233;5;;;195;9;[[0.23556694138974235, 0.9269698952643916, 7.525676531751616], [-0.17448418955406658, 1.2653689805429564, -327.6459783272485], [-0.0005842441395434963, 0.0005610822004511852, 1.0]];[[3.6154232704082526e-07, -2.2257167806585703e-06, 0.0008237063355424498], [1.6041768025453886e-06, 7.207638750801449e-08, -0.0028181207491249863], [-0.001738475956222383, 0.0030785703452938813, 1.0]];231
2426.jpg;190;4;;;223;8;[[-13.82154025919421, -7.414725758188496, 11845.556319957735], [-1.7926737428014203, -6.593372986677005, 2403.0576439007586], [-0.00507506095640183, -0.00372075495417137, 0.9999999999999999]];[[3.0840162716515364e-07, 2.747869998650951e-06, -0.0017839567611642381], [-2.0619230218619908e-06, 8.366282864013199e-07, 0.002623453729804485], [0.0007921061184538872, -0.004466713961215709, 1.0]];147;216;3;;;175;16;[[0.34498184152522476, 0.07128525487628377, 506.6152045816451], [-0.14835042768786041, 0.4738108170815704, 281.33873758558843], [-0.00021021622686404043, 4.3166486093868194e-05, 1.0]];[[-4.1282625350563884e-07, 5.594974988916071e-07, -0.0005518262098471805], [-1.9346983149806095e-06, 6.2556031752953e-07, -0.0007916846171424356], [0.0031409811975005556, 0.00408159554800199, -3.2959832186682734]];154;212;7;;;161;13;[[-14.009215250096979, 5.935667479269734, 8531.064614036432], [-2.708993429442964, -2.131200540744525, 2481.990470781272], [-0.006417811519224815, 0.00444076655342194, 1.0]];[[-3.3986926201948846e-06, -2.706792073056939e-05, 0.018475760515855394], [2.8762330107328296e-05, -5.813629904886164e-06, -0.04119748798391705], [-0.012651333266261435, 0.04548943477581766, -2.927805096529518]];147
2432.jpg;184;4;;;155;6;;;153;205;8;[[1.8240894206247678, 0.8018326460964758, -1069.0566394873092], [-0.791343011281135, 0.8710374269581597, 993.71864553306], [0.0008907467660059258, -0.00033922031069835425, 1.0]];[[6.866592745159544e-07, 2.701530620155716e-07, -0.0010930298844796693], [-5.593676587857568e-07, 6.619231494282999e-07, 0.000358717821948414], [-0.00020238923062453746, -0.0012040590894301713, 1.0]];183;8;[[1.6604602571478575, -0.5671470378504357, -561.4456120566851], [0.32704369411459977, 0.5501331229187567, -324.62001503985937], [0.0002467706377354486, -0.00029549677760309077, 1.0]];[[8.799494240570733e-07, -4.548319886372974e-06, -0.0004675662341073947], [2.03930466680764e-06, 4.972941080625562e-07, -0.0025633868854870543], [-0.0014939945095530378, 0.006184441424885634, 1.0]];173;226;4;;;273;10;[[2.314633322237645, -1.0095695486614473, -780.3582251422479], [0.36898953866984596, 0.6054982799722867, -240.04144217491077], [0.0006804865560266965, -0.0007575623769908537, 1.0]];[[-1.9834365286929715e-06, 2.2868902390789224e-05, -0.0018250276659800711], [-9.432971620210992e-06, -8.181743505482802e-07, 0.0076054513393383795], [0.0034258846744168034, -0.025017903225973488, 1.0]];256
2447.jpg;154;6;;;244;10;[[1.7484665236606174, -0.7497992866182679, -140.54801333700553], [0.3384698595150522, 0.4412514503322065, -140.11277860875848], [0.0004415884360088474, -0.0005320209791223862, 1.0]];[[-7.92970143215462e-08, -7.269468795371657e-06, 0.005424991256816801], [6.184388852021482e-06, -6.605210780998483e-07, -0.008792741418716256], [-0.006159347616822575, 0.011285354517791921, 1.0]];183;203;5;;;155;20;[[1.961655483597945, -0.2756867935753578, -342.1401122417058], [0.3635544024891273, 0.7494393153735827, -195.75599111901664], [0.0005177896364046739, -0.00024706854191515893, 1.0]];[[1.1475365766179556e-06, -7.105514580160584e-06, 0.0004461714030430093], [4.9092731520861676e-06, -7.044871082689944e-07, -0.007844641179113963], [-0.003100653557801438, 0.012484483137778633, 1.0]];149;226;4;;;163;16;[[3.592581940560297, 1.4075450392301394, -2110.3680954910633], [0.5634365581557901, 2.920635825335857, -1567.362499439084], [0.0006524215748244366, 0.0010997474218786445, 1.0]];[[-5.51300504199504e-07, 2.337128527174643e-05, -0.016438741021532366], [-2.0197191779567165e-05, -2.315951409915208e-06, 0.03212255625302124], [0.021771354650111527, -0.032278730468593295, -8.931086769829538]];144
24515.jpg;256;10;[[2.183222336602361, -1.1581686437301997, 461.5889225901706], [0.7526384389288102, 0.5746316431667453, -1137.3034450202738], [0.0006748946728903717, -0.0005225087812566212, 0.9999999999999999]];[[2.0919483359572907e-06, -2.6810818397661162e-05, 0.020442210038363353], [2.4342909577130545e-05, 8.613486838457406e-06, -0.0448633755419848], [-0.04487559837564706, 0.024619817084515026, 46.9883748289037]];139;49;[[1.5242786118073344, -0.3472529098592998, -638.8693739895002], [0.11786443157530405, 1.4467695115866086, -864.4691537322059], [-7.428968886529909e-05, -0.0001862079324800512, 1.0]];[[1.9158322170988652e-07, -3.019827235731366e-06, -0.00113866721615132], [2.494795789118539e-06, -1.4662607935688598e-07, -0.005779176618333966], [-0.0011343954396599183, 0.0052462019889520616, 3.8240959032719672]];140;255;4;;;182;85;[[1.6604753011760711, -0.4075969783339816, -705.6910799843381], [0.16596863081524998, 1.5354459354181067, -977.989331837703], [-2.0206562134180224e-05, -0.0002237534666587245, 1.0]];[[-2.5261159440465733e-07, 1.8162714121530327e-06, -0.0048595661150730406], [-2.3628023531100084e-06, -2.7451502686889043e-07, 0.002427603133457319], [0.004100285024303092, -0.001527541865947158, 1.3454396121380352]];169;236;4;;;173;32;[[1.2058204692223062, -0.5666400437325263, -222.967538847537], [0.09481377670629941, 1.1097616026787753, -642.1863700701258], [-8.240219858789265e-05, -0.0003297365571175356, 1.0]];[[-8.569459028807934e-08, -2.1116405926006265e-06, -0.0037280259821388592], [7.014553650917229e-07, -2.3217847364314177e-07, -0.001929296898379223], [0.0018917641047391902, 0.003625068390043207, 2.6709980706098593]];161
2456.jpg;155;4;;;238;10;[[-0.2840838986779066, 0.3922413025380255, 732.0997952226597], [-0.38320648789982426, 0.5162054415582449, 413.59777766920723], [-0.0004997690999592242, 0.00026019289756222904, 1.0]];[[2.5045247931002272e-06, -5.1875871966864375e-05, 0.038103255922159816], [3.165856161268004e-05, 1.50112327330207e-06, -0.050304245666854604], [-0.04148716448615294, 0.08617136666445877, -5.415087158140296]];237;205;7;;;169;20;[[1.8352575263674311, 0.18493116483441138, -804.3721753516659], [0.22640512486605904, 0.9917323151937568, -229.97866565543984], [0.00036810293185058794, 1.0829302712811453e-05, 1.0]];[[-1.5979316116138187e-05, -0.00015180669515250166, 0.13620555949863175], [0.0001228379214354606, -1.3852358082897009e-05, -0.16289544882127585], [-0.10517113017173042, 0.24603076955288364, -35.86914257286452]];150;190;5;;;180;13;[[0.24816476354477238, -0.6577964131123177, 972.0700649281672], [-0.0376401792999408, -0.10016933776466203, 504.3100903733838], [-4.767798890252727e-05, -0.000440551082321104, 1.0]];[[-1.403121564994193e-06, 0.00012715396013694626, -0.10278927424722514], [-0.00010116734095996266, 2.9436305627018757e-05, 0.1482464031414611], [0.12483813301536953, -0.2756543648883939, 15.044190527445435]];159
2471.jpg;159;6;;;177;19;[[0.7732424647293006, 0.17179050967820356, 111.23524711420558], [0.03593810173734258, 0.6685904421400767, -42.69171974450052], [-0.00017548734909977743, 0.00015998709808923023, 0.9999999999999999]];[[1.3591413948304204e-06, -1.292432706730507e-05, 0.005269242984832948], [7.204843561524573e-06, 1.1297571811202219e-06, -0.011901121714282138], [-0.007114113003480568, 0.017681155703207278, 1.0]];151;203;6;;;154;12;[[0.9079896498593844, -0.02147882012144821, -59.302440643365046], [-0.18988869520744625, 0.5745690905871508, 290.6935016872643], [-0.00019605883998025106, 8.427348669984816e-05, 1.0]];[[4.357270633908453e-08, 1.7976738164658197e-06, -0.0015437235484695839], [-6.362586841299971e-07, -2.424587611460025e-07, 0.0016766023293558036], [0.0006458407262545652, -0.003121633121050691, 1.0]];145;216;4;;;158;19;[[1.313005940136665, 0.13984432270753097, -147.15709677369568], [0.26043630600442946, 0.8108215403249879, -255.19682518967784], [0.0001851623807273075, 8.868071075845158e-06, 1.0]];[[1.3374594337349602e-07, -3.091351841462459e-06, 0.002410047012000057], [2.7612043698331492e-06, -5.238231254469948e-07, -0.003760289180268071], [-0.003552895954619976, 0.005214031153329295, 1.0]];145
24761.jpg;264;4;;;241;58;[[1.6515839167608404, -0.32504941232467, -812.8993850247706], [0.14163906856555722, 1.519569703895382, -917.0123172924633], [-2.6603167089884283e-05, -0.00019619920279712852, 1.0]];[[-1.6359644521991686e-07, 1.297778891580904e-06, -0.004211137071165922], [-1.6872206190350043e-06, -8.944242683549657e-08, 0.002070479431525457], [0.003298399028240459, -0.001439110298402137, 1.4027238466375067]];233;236;3;;;240;93;[[1.603576681005147, -0.35053499484992434, -761.7863233711155], [0.1405967066000201, 1.4853247713470341, -904.3879765806633], [-3.435442848769456e-05, -0.00021026286459154862, 0.9999999999999999]];[[1.3133887779575782e-07, -7.071942691907478e-07, 0.0033814015299709742], [1.1308016100452783e-06, 2.455970798335037e-07, -0.00025388291588257115], [-0.002497156930818817, -1.7503333550502785e-05, -1.872621539879359]];187;251;6;;;170;72;[[1.660628718785658, -0.2962858488510161, -833.221364608192], [0.14578802887053025, 1.5692534729475602, -950.3223617426324], [-2.9332845856935756e-05, -0.0001782341442982859, 1.0]];[[-6.25358635684307e-08, 9.765502150037744e-07, 0.002464640343591331], [-5.881140098070818e-07, 2.4029188377588826e-07, 0.0026421121480828293], [-0.0007805799483886573, -0.002484129315538451, -2.929651916491286]];153
2479.jpg;136;4;;;159;2;;;152;199;6;;;171;6;;;149;172;5;;;169;11;[[0.5884021736470068, 0.09232743110093433, -64.39049254860355], [-0.189315795165418, 0.5191933248926126, 223.41732233852568], [-0.000249561818473278, 2.271000238256382e-05, 1.0]];[[1.2495804161907938e-07, 2.5968812646088416e-06, -0.0016129495318302938], [-1.3513722812020087e-06, 1.6834128017418989e-07, 0.0019105219111582362], [0.0008818974660801393, -0.004196526957540023, 1.0]];148
2494.jpg;156;6;;;155;6;;;144;164;4;;;199;6;;;249;144;4;;;199;9;[[0.5572333229381654, -0.1155854447524276, 167.54166447186486], [-0.07694385193708682, 0.36459492818601347, 108.46664199537118], [-0.0002858744829907492, 5.00864266991826e-05, 1.0]];[[3.939414521376148e-08, 5.292204662868593e-06, -0.00174945269111069], [-2.084942609433357e-06, -3.527860272764377e-07, 0.008789541990028267], [0.0010134247354054448, -0.017428266233221888, 1.0]];148
25009.jpg;208;3;;;182;9;[[15.294749301099644, 9.222353686612085, -16453.869828057926], [1.0793040288469171, 13.024465036796903, -8119.386352619335], [0.0010530580048327067, 0.007387922064235342, 1.0]];[[190.0764787355929, -2532.1494468939973, 175122.1882073693], [2266.992823477194, 654.5393939165297, -3904798.5045874827], [-1651151.3347507995, 3342757.146140379, 2102116647.8689919]];174;245;8;[[2.8258464245614605, -1.1893197029675409, 819.4766863793421], [0.33062447072054363, 2.8760346549679725, -2317.8626889369416], [0.0011545229851701844, 0.00036732700557904377, 1.0]];[[5.996925338480112e-07, -4.4388071634823433e-08, -0.0006240862312774916], [9.335742215273047e-07, 5.2834003499775954e-08, -0.0009670153713294581], [-0.0009522468875500398, 0.00031303224438124623, 1.0]];173;39;[[1.6215823607233055, -0.40760850467087595, -754.3307641932373], [0.11750036081378994, 1.5246729990589134, -943.0697589493961], [-1.6839482741492176e-05, -0.00023744796113213003, 1.0]];[[2.88694726789685e-07, -4.6996717448001455e-06, -2.989104768635724e-05], [4.390706946474178e-06, -1.271683249247879e-07, -0.007860277418955564], [-0.002919431526698607, 0.007306674812123515, 4.476772155125796]];163;242;4;;;166;13;[[1.288198132871135, -0.38054106100992974, -512.1527620754491], [0.03890692026195918, 1.1677979446729305, -640.1047263122758], [-9.1414421536059e-05, -0.00028537729567220234, 1.0]];[[1.4746053341395765e-07, -2.5323624137293458e-06, 0.0012398198017172025], [2.3788956877047877e-06, 1.4240648149428757e-08, -0.0032118831470968104], [-0.0021450421605404765, 0.0033253681783858152, 1.0]];159
2501.jpg;181;4;;;154;9;[[1.8409927921843765, 0.36225974723827636, -330.34352643124123], [0.5228648366867166, 1.396604755186485, -404.1222448303077], [0.00034627666676130883, 0.0005378347596453902, 0.9999999999999999]];[[1.0586882291284366e-06, -5.536973676428041e-06, 0.0014905688820885457], [4.235609759207667e-06, 1.2520829937201702e-06, -0.00694320856182775], [-0.003567946551101579, 0.007737795940579308, 1.0]];148;175;3;;;236;10;[[1.4070143265618595, 0.19255231631168362, -515.9020131053176], [-0.16428322969338763, 2.0169325729956413, -124.27659596293101], [-4.3581238192607865e-05, 0.0008739080232206688, 1.0]];[[3.830074020711377e-07, 6.2601715742431825e-06, 0.0009401349750539307], [-4.299882739195072e-06, -2.526997428755922e-07, 0.0063625250879162515], [-0.002365149512422769, -0.01048648540094297, 1.0]];231;181;6;;;247;13;[[0.30725379205076897, -0.3990700456808768, 465.6654258878404], [-0.11734740206517257, 0.3357193708044213, 152.86222076909806], [-0.000220518954490265, -0.0002888361914665656, 1.0]];[[2.1118738897114464, 7.9584954260032195, 9679.620468131387], [-5.073592493467743, -0.04749837470646383, 2281.9409347084256], [-12299.704802234462, -5214.549375774079, -1295774.2074808923]];186
2516.jpg;158;5;;;155;8;[[-0.09186583733979557, 0.20148527936767047, 476.0879178592164], [-0.10262532516567434, 0.30339042611241596, 84.22667402969742], [-0.000625715331529025, 0.0002452387954280613, 0.9999999999999999]];[[1.3659313592310272e-06, -2.5391776275078407e-06, 0.00021002313371611193], [6.613198737230958e-07, 2.5883961824873323e-07, -0.0008496035629602404], [-0.002542884996209549, 0.002550998463992934, 1.0]];146;172;6;;;153;7;;;146;171;2;;;184;5;;;183
25160.jpg;195;3;;;217;33;[[1.669197328723548, -0.35597273970936766, -426.45071831293126], [0.09484980035718607, 1.6049667305455986, -689.6166742029341], [-4.7596694717432225e-05, -0.00018435629055289882, 1.0]];[[-2.583676457932078e-07, 8.308354321069254e-06, 0.00043435990431715896], [-7.845266787458484e-06, -7.846295722736912e-07, 0.01063996357467017], [0.003187975431273636, -0.008375715738763306, -4.411203532504569]];158;243;4;;;226;88;[[1.6618821420194019, -0.3703370963060085, -422.2982048691705], [0.10693928175474307, 1.5810467951026554, -695.2119454750937], [-4.8020879356458246e-05, -0.0002055830384178814, 1.0]];[[-3.2565087196393435e-08, -8.860695564138061e-07, -0.0037420841910626476], [3.016098161534479e-07, -9.339478387946727e-08, -0.0011765069125766344], [0.0018212032321095555, 0.0014960320067597527, 1.789802156629126]];238;218;5;;;252;44;[[1.6911600558577635, -0.32050072216561665, -453.2002476221302], [0.11020779734083265, 1.6196795131128816, -707.8324492948767], [-5.2463506378628335e-05, -0.00015698951426393803, 1.0]];[[3.7246175604659116e-08, -1.8082313286385655e-06, -0.0047158169053532215], [1.3325794330963354e-06, 2.6567653086311217e-07, 0.000269789143554876], [0.0018993672214005894, 0.0008306039140479672, 1.5602080678433992]];241
2524.jpg;158;5;;;165;8;[[0.7333102457218524, -0.20271026853200894, 42.55009404124995], [0.12609469108222096, 0.4961548597621955, -244.34731692250836], [-0.00012360950468366804, -0.00019410378868596912, 1.0]];[[1.134629580882744e-06, -7.407247956349092e-06, 0.000368228031211635], [4.163527831915804e-06, 2.440510098688875e-06, -0.002288047504271504], [-0.0029275789771556616, 0.003239535590708352, 1.0]];153;194;3;;;156;17;[[0.5807666421946904, 0.05723234326597408, 365.3497569672652], [-0.05659732827051434, 0.5511312272111624, 202.0784204425722], [-1.6255081150763375e-05, -2.8616567520739613e-05, 1.0]];[[6.954521077500407e-07, 5.864600837848635e-06, -0.0028188872675469394], [-5.775358866715322e-06, 9.911717130965244e-07, 0.005762589011082907], [0.001351759367718632, -0.0068461623398174964, 1.0]];145;177;5;;;152;17;[[0.7937455047939462, -0.3967323016427296, 142.9178011019517], [-0.027235028220616585, 0.346161702700452, 70.4609771185847], [-3.256054027402869e-05, -0.0002895376397937671, 1.0]];[[0.024948346705389757, 0.6667043190344204, 1174.3667022617753], [0.13900373771646557, -1.4475864939719763, -1782.955224017992], [-1466.0616762682992, 3631.85403564433, 37522.10960763728]];141
25244.jpg;303;4;;;150;54;[[1.7871185307689041, -0.2701064482519811, -527.51095439579], [0.13857014576494053, 1.7377495120343882, -1086.368913848351], [-2.000504203650407e-05, -0.00013648148716061055, 1.0]];[[-4.080098057723619e-08, 4.51174127370399e-07, -0.005753241785020491], [-9.065315403502857e-07, -1.9008567474951083e-08, 0.0015151814054410614], [0.003455655921421375, -0.00048003294652668735, 1.339443384209587]];169;364;7;;;167;84;[[1.63675369916905, -0.3176699426574964, -410.4113105444659], [0.10756842875911646, 1.5684806637506916, -951.9191224564096], [-4.992687783809305e-05, -0.00017120872909731508, 1.0]];[[-1.1486082918602412e-07, -2.538999832546652e-07, -0.004266623869773786], [-2.0201062798158862e-07, -3.5213959492826186e-08, 4.560021821775747e-05], [0.0024263759652172526, 0.0005362175436115612, 1.531009174018902]];158;330;5;;;256;47;[[1.6866587955842658, -0.30335637396382165, -438.1775619458962], [0.10457983189303202, 1.6358342577419402, -993.2969762062041], [-4.1221514155131885e-05, -0.00014592332416593127, 1.0]];[[-1.3308999994651613e-07, 4.215382022612071e-07, -0.004794020955154408], [-8.659912231925216e-07, -1.7532849344047967e-07, -0.0001716065470906572], [0.0030679883563239753, 0.0005039482100969656, 1.8538261437044317]];240
2540.jpg;147;5;;;226;4;;;150;157;7;;;155;15;[[0.8451717471695958, 0.10493688275263341, 214.13800992783487], [0.03379381564418525, 0.6711636872881428, -36.6065011934391], [7.715889535300086e-05, 5.8634470391985705e-06, 1.0]];[[-5.491769985678786, 88.55337259985616, -53458.32097793382], [-83.14959616275192, 16.355946519131614, 105824.90012381073], [100659.92226122183, -150888.6767523256, -37522623.30843784]];147;163;7;;;148;10;[[1.2204056445701958, 0.36213241980360605, -405.986278603562], [-0.16904198808043383, 1.1012557424207783, -218.8294699210646], [-0.00027770918932367697, 0.000468829145389178, 1.0]];[[1.9831690754523373e-06, -1.3903800461648915e-05, 0.01876662774925592], [7.328350142320416e-06, 1.4007352612383202e-07, -0.000908947957305198], [-0.020207682615129237, 0.0007183718448216109, 1.0]];149
2546.jpg;163;4;;;161;10;[[0.44429528375104016, -0.07045265517588435, 145.87584501934643], [-0.2692095345672123, 0.44426711365046906, 229.72903896012147], [-0.0003861011190843361, 4.054659800319085e-05, 1.0]];[[-1.2270181211188153e-07, 3.6523171902024617e-06, -0.0027122901092832847], [-1.3508976209461666e-06, -3.6776157759576905e-07, 0.002673515161115924], [0.001873410806629848, -0.005361456321142575, 1.0]];171;184;3;;;172;14;[[1.5725285688887432, 0.12231506388723891, -191.57672907224298], [0.46333510524132737, 0.7835697083040931, -200.2986339419581], [0.00040325777895492006, 4.563605052620218e-05, 1.0]];[[2.224747262147008e-06, -7.5299832445280155e-06, 2.4567151787646007e-05], [4.999784126456103e-06, -4.295345089254769e-07, -0.004990134463425878], [-0.0033128775476879454, 0.007824384565253157, 1.0]];150;200;4;;;160;11;[[0.48130276036821135, 0.1713528971432936, -51.89693018563391], [-0.32926773691011274, 0.5742793557725924, 276.5658904324318], [-0.0005077310170175694, 0.00026760293323901897, 1.0]];[[-2.3665776371831315e-07, 3.41001738110815e-06, -0.0024346523927922486], [-1.4175903501723493e-06, -1.7090085760066676e-07, 0.0012527625376831046], [0.0018955882043157986, -0.0032508459094817044, 1.0]];153
25477.jpg;399;4;;;237;55;[[1.6083382688879226, -0.3338418006233643, -419.02036666954996], [0.08658225984088747, 1.455141696964871, -819.6139716842807], [-2.860940662107443e-05, -0.00020964194697336392, 1.0]];[[1.499106214144911e-08, -1.4077078619040625e-06, -0.0033846849966547954], [8.427248418847531e-07, 2.5566605965167545e-07, 0.0004690279125167578], [0.0013713355949395896, 0.0005196960021372495, 1.012281154141035]];295;341;4;;;165;85;[[1.6482158176525994, -0.3428870368220378, -444.7634743678451], [0.11476263762170365, 1.4839330644664759, -864.7653016904778], [-1.1162620414077718e-05, -0.00022155204693235614, 1.0]];[[8.847629498174026e-08, -1.7753672018192955e-06, -0.003393436686748902], [1.20945508431152e-06, 1.056670601878554e-08, -0.0018731212103928856], [0.0009888150141778122, 0.002129242045315282, 2.3565466445604235]];170;358;4;;;187;25;[[1.9274169193130164, -0.16270152863540802, -703.3850265993342], [0.13740648983950174, 1.827831329232081, -1077.8101748086506], [-3.69671798367485e-05, -5.966311952797936e-06, 1.0]];[[-6.398377083747068e-07, 7.327130418253843e-06, -0.007097597623088041], [-6.784068094759996e-06, -5.503104049007411e-07, 0.009984632674026557], [0.00800533877128645, -0.007743571889588967, -2.638134413199731]];170
