file_gopro;raw_arcgis;ransac_arcgis;H_arcgis;F_arcgis;time_arcgis;ransac_rot_arcgis;H_rotarcgis;F_rotarcgis;time_rot_arcgis;raw_google;ransac_google;H_google;F_google;time_google;ransac_rot_google;H_rotgoogle;F_rotgoogle;time_rot_google;raw_geoportal;ransac_geoportal;H_geoportal;F_geoportal;time_geoportal;ransac_rot_geoportal;H_rotgeoportal;F_rotgeoportal;time_rot_geoportal
17459.jpg;224;3;;;456;17;[[1.1339545838093585, -0.21193059888464508, -212.3160416047134], [0.097029064678439, 1.1372209319039144, -532.9911804163353], [-5.513673532091421e-05, -8.184890208548875e-05, 0.9999999999999999]];[[6.971006659618526e-08, -1.0491706158529017e-06, -0.00042637299367106855], [8.417009175715726e-07, -1.720732394227181e-07, -0.004121301583257387], [-0.0003341736555786, 0.00384028860491097, 1.9462098373840218]];439;241;5;;;520;50;[[1.1092612563696862, -0.22302878561662592, -189.28585000960973], [0.09821667185717124, 1.1037851928318605, -507.704336020865], [-5.611964059304103e-05, -9.864727739767375e-05, 1.0]];[[-4.8480469342251e-07, 6.039942465902226e-06, -0.00011369649725007092], [-5.760345264641986e-06, -6.373563566684231e-07, 0.00624629975875411], [0.0031452695896014506, -0.006476473807641013, -2.6945172666469412]];411;229;4;;;491;4;;;433
17570.jpg;259;5;;;472;5;;;437;251;4;;;443;23;[[1.041838240901108, -0.24061496203396077, -157.57186289826683], [0.08589240680210872, 0.997463258433745, -424.419057930782], [-5.24411849199227e-05, -0.00014899741115227897, 1.0]];[[1.8740615024719398, -16.472692768000766, 8791.579846577519], [16.929889207371165, 2.4460178263621097, -9801.293684694741], [-15901.226905055506, 10185.00629600945, 1842713.5632539932]];415;253;5;;;445;5;;;438
17684.jpg;262;6;;;444;5;;;525;239;5;;;437;9;[[1.7132507280980456, -0.0645464907492757, -525.9437487003597], [0.16981813824329067, 1.89882581845138, -902.4887296692569], [1.3897696897710224e-06, 0.000640744914853365, 1.0]];[[4.697518701493098e-06, -4.65598218699843e-05, 0.007378223456018895], [4.8104990645527726e-05, 5.469758709711566e-06, -0.014123551558135565], [-0.029502239024665054, 0.022292199895240734, 3.8926442787131905]];411;256;4;;;446;5;;;432
1769.jpg;212;5;;;458;6;;;492;248;5;;;455;5;;;440;221;4;;;440;5;;;433
1775.jpg;193;5;;;442;4;;;438;228;5;;;440;5;;;429;229;4;;;446;5;;;439
17795.jpg;247;4;;;439;6;;;421;233;5;;;436;4;;;430;238;4;;;440;4;;;434
1790.jpg;218;4;;;446;4;;;447;247;5;;;472;4;;;443;230;5;;;465;5;;;438
17906.jpg;233;4;;;461;3;;;430;253;5;;;490;20;[[1.1474997727491278, -0.2362288178856373, -261.2467146848292], [0.10874318388601739, 1.1402578384888666, -554.8730087615568], [-2.0259527541825376e-05, -0.00012607502544081746, 1.0]];[[7.128688434603194e-08, -1.0605226076499398e-06, -0.003113493556017712], [7.029933753028492e-07, 1.9428551850737456e-08, -0.001161233054359212], [0.0020340553959297502, 0.0017891712221200058, 1.5262010212855222]];414;238;3;;;444;5;;;433
17944.jpg;251;5;;;439;7;;;424;257;4;;;453;23;[[1.0997354277142906, -0.255731060158553, 43.72364880746346], [0.1117759578810488, 1.0619212334758916, -391.85537756925265], [-1.322908890452983e-05, -0.00018112971293417711, 0.9999999999999999]];[[2.629479772767735e-07, -3.3331889074405493e-06, -0.0014947972331578038], [3.1081507049576284e-06, 3.646693030376445e-07, -0.0025578872197407434], [-0.0001381354021424273, 0.0024024844206019208, 1.0328303710750004]];423;216;2;;;499;5;;;437
18019.jpg;237;5;;;436;3;;;431;237;4;;;436;5;;;431;191;5;;;450;4;;;453
18134.jpg;268;5;;;467;4;;;425;269;5;;;434;5;;;441;214;5;;;446;4;;;433
1814.jpg;204;3;;;442;5;;;426;223;4;;;439;4;;;435;198;5;;;446;4;;;425
1825.jpg;177;5;;;597;3;;;442;234;4;;;451;4;;;428;212;4;;;449;4;;;435
18250.jpg;233;5;;;492;2;;;440;258;3;;;440;15;[[1.0697646902774605, -0.2634692955454704, 64.42775227322012], [0.09558607975836327, 1.0035051150552265, -412.3567236053259], [-1.4370336615412507e-05, -0.00016668327010764948, 1.0]];[[-3.3286671403594933e-07, 3.5672245894054633e-06, -0.0007775482267861533], [-3.3525551298752722e-06, -2.6677327908345212e-08, 0.005614578405647696], [0.0024747150885995753, -0.0050806231738828025, -2.2371091642459717]];428;209;5;;;447;4;;;426
1835.jpg;182;4;;;436;5;;;424;228;4;;;435;5;;;430;194;4;;;478;4;;;424
18365.jpg;256;2;;;440;12;[[0.9750947950824105, -0.2349468196609932, 55.347042749881766], [0.06803315947995807, 0.9216854160920968, -368.91948807759485], [-7.959062897532415e-05, -0.00019168897868488533, 1.0]];[[-0.016490460631943652, -0.0315751267998929, -122.89293790784825], [-0.02276880503128144, -0.04021203302331563, -233.43147787700258], [118.29990724856384, 268.1168477425927, 98018.41519619648]];461;250;3;;;496;5;;;457;206;4;;;446;6;;;428
18479.jpg;234;6;;;437;4;;;438;222;5;;;445;7;;;440;196;4;;;451;5;;;438
1859.jpg;167;5;;;446;4;;;433;225;4;;;446;5;;;499;218;5;;;444;4;;;469
18593.jpg;217;2;;;447;4;;;432;233;5;;;448;9;[[0.9272602225514641, -0.2455633901783237, 92.11493666335653], [0.02589315387932287, 0.8769132278512255, -274.166380216411], [-9.790719668341301e-05, -0.00014772105188336345, 1.0]];[[0.29645117710420754, -2.8529213239278524, 1953.3429106332237], [2.9474836399015922, 0.6890852955352325, -916.3530801016605], [-2942.8609845929277, 168.6975746164493, 315239.6529882847]];420;189;5;;;438;3;;;429
1868.jpg;178;4;;;517;5;;;438;247;4;;;460;4;;;431;232;5;;;439;5;;;432
18707.jpg;221;5;;;459;8;[[0.007940161095164263, 1.7508943037024465, 30.137392452108966], [-0.7230560087796131, 2.381258670045237, -309.0178018206658], [-0.0008419780605638221, 0.0014098183934737685, 1.0]];[[-2.8044348723331085e-06, -2.451866879627146e-06, -0.0028668080237971216], [6.0840122530835335e-06, 5.91906353846528e-07, -0.008907697447306817], [0.005510888022102188, 0.003370102800282738, 1.0]];430;230;5;;;451;16;[[1.0978385546393334, -0.24094545606124507, -4.439566446803317], [0.10701722458655455, 1.065253898555863, -452.5565456642276], [-2.514272029031442e-05, -0.00011702676730703317, 1.0]];[[1.974696024422885e-07, -1.7463854293871151e-06, 0.0008212134282235906], [1.7720649967554429e-06, 1.3196289970264703e-07, -0.002568283255015301], [-0.0016825540592659497, 0.002162405350915057, 1.0]];428;186;4;;;441;6;;;434
1880.jpg;206;4;;;443;4;;;431;248;4;;;437;5;;;435;230;4;;;444;6;;;423
18823.jpg;223;3;;;444;13;[[3.0331269571273913, -0.5892590344485753, -960.2831234926133], [0.5452922879520148, 2.1495424884568, -1338.877681594716], [0.0006702835674907882, -0.00014250836314650726, 1.0]];[[-177.14081635075308, 20989.086687099723, -16387029.006427202], [-21801.22655471001, -3301.806486069816, 29122706.934818223], [20536673.79819569, -21081949.728971675, -8297338931.534657]];412;251;5;;;440;22;[[1.012784393613212, -0.24531389195751677, 30.849506557613328], [0.08074971405837368, 0.9810709236562396, -389.1238357971897], [-5.5330631177983354e-05, -0.00013185695953615669, 1.0]];[[4.101659789524567e-07, -2.937195271345686e-06, 0.003237407458684938], [3.190071552854988e-06, 4.775801669853661e-07, -0.0024377807144560556], [-0.004414187513898258, 0.0015620471924671264, 0.7409498721622967]];416;188;4;;;465;5;;;433
