file_gopro;raw_arcgis;ransac_arcgis;H_arcgis;F_arcgis;time_arcgis;ransac_rot_arcgis;H_rotarcgis;F_rotarcgis;time_rot_arcgis;raw_google;ransac_google;H_google;F_google;time_google;ransac_rot_google;H_rotgoogle;F_rotgoogle;time_rot_google;raw_geoportal;ransac_geoportal;H_geoportal;F_geoportal;time_geoportal;ransac_rot_geoportal;H_rotgeoportal;F_rotgeoportal;time_rot_geoportal
17684.jpg;72;4;;;151;27;[[1.1397742657292864, -0.2154422944601903, -253.6617770463921], [0.09209330329846861, 1.0876839839097676, -503.2125646238604], [-2.055221579162313e-05, -0.00014868540380313938, 1.0]];[[2.0395711456685186e-07, -2.7408399561586804e-06, 0.00015056062682825298], [2.6652157777486783e-06, 2.580419757439242e-07, -0.002390583613977252], [-0.0014927826530027187, 0.002661256017625511, 1.0]];138;117;7;;;212;250;[[1.1848549237468347, -0.2322144497317827, -257.6143232798664], [0.11215039736434113, 1.116932493377293, -512.5860901135827], [-1.2605800150906665e-07, -0.00012430700073491805, 0.9999999999999999]];[[-6.57690503250598e-08, 7.093219850973383e-07, -0.003089744501168409], [-9.658104683074164e-07, -2.225177650012528e-07, -0.0002713489367012627], [0.002827388256445231, 0.0005904437809765998, 1.0528461946265417]];212;89;3;;;197;33;[[1.181701779406037, -0.20224947980810984, -278.05643934883057], [0.1135209373485633, 1.15298086616934, -544.097445256795], [-3.02545975950546e-05, -8.131337148710594e-05, 1.0]];[[3.113750672666109e-07, -4.556681942935798e-06, -0.00024285068651530746], [4.5159482127506036e-06, 5.888072648913771e-07, -0.00213860418298753], [-0.001972776507928059, 0.0029118408959296006, 1.0]];166
1769.jpg;0;0;;;148;3;;;241;68;5;;;157;5;;;170;4;4;;;142;4;;;150
1775.jpg;0;0;;;111;8;[[0.6289789472745551, 0.18960682200904927, 688.3074963384473], [-0.042795662853592466, 0.32488075627499474, -3.0737155839952965], [-4.442952638394765e-05, 8.161192325023843e-05, 1.0]];[[-1.9652932861400976e-07, -4.415418085734636e-06, 0.0012736559695135027], [1.952982682548738e-06, -4.010139082326902e-07, -0.003005230811404993], [-0.0014128150992238114, 0.00567620457315135, 1.0]];185;61;8;[[0.4227037689285938, 0.7400521466961886, 589.575992549971], [-0.013487700886814407, 0.5280553470380966, 5.9306366017769925], [-0.0003424892305343272, 0.0005113706947075957, 1.0]];[[4.164261892451402e-07, -4.936312700044318e-06, 0.0011767370493542583], [1.6706705257741268e-06, 1.417309001903745e-06, -0.003814991426630828], [-0.0018344146454228642, 0.006371763801329082, 1.0]];130;6;;;162;2;2;;;120;6;;;162
17795.jpg;98;5;;;152;44;[[1.1777209850821166, -0.22128012408328224, -258.5795786988616], [0.09251698226785808, 1.1378270674693556, -530.2908742952094], [-1.9813355224613242e-05, -7.904610868045004e-05, 0.9999999999999999]];[[3.489124376821131e-07, -5.137079357247056e-06, -0.00038475723142782363], [4.945815991051404e-06, 1.1819386521843873e-06, 0.000992363289769827], [-0.0018761375171202869, 0.00020637843256909367, -0.3194062364470731]];145;127;5;;;183;182;[[1.187227491772241, -0.21777552682726947, -263.722770118067], [0.1326498874315382, 1.2011534743152483, -599.688214009905], [-1.9106146417720687e-05, -7.83026824281173e-05, 1.0]];[[3.1878876505939335e-08, -3.56665578055376e-07, -0.003072991503219575], [1.761672771563345e-07, -5.850139368153159e-08, -0.0014561930183833454], [0.0021589411523183387, 0.0016837293074480578, 1.6429519567539859]];178;113;4;;;171;14;[[1.300318023704723, -0.2197403539492253, -326.9087445461209], [0.16788598378674785, 1.2764797990220464, -666.2168455342048], [1.1369509924300512e-05, -4.039611220009792e-05, 0.9999999999999999]];[[1.5741258247111178e-06, -1.2810508673162912e-05, 0.0013864174736402742], [1.2403992654292364e-05, 1.4867431336775245e-06, -0.011069519863932276], [-0.008428968374254726, 0.012107787789868662, 4.705422322998109]];162
1790.jpg;1;1;;;129;5;;;170;76;4;;;153;5;;;176;0;0;;;119;4;;;144
17906.jpg;100;3;;;160;48;[[1.1922744267787833, -0.21582551748414006, -299.9379779775962], [0.1307637674355647, 1.1358657487125685, -557.6819192708033], [-6.531036009227569e-06, -0.00010359244372834966, 1.0]];[[9.749725248234746e-08, -1.433056819522113e-06, -0.0022693497676805497], [1.1405768914162301e-06, 7.954960643640889e-08, -0.001549931673994963], [0.0011622302310047108, 0.002094386974327731, 1.4085792882609374]];144;110;8;[[-0.5460757790799691, 0.16151393883902665, 631.2684002135509], [-0.3028054633202693, 0.13831817715569336, 260.14930502426046], [-0.0008179047776271157, 0.00017368649300728904, 1.0]];[[-5.49037949802616e-07, 1.4923547029764466e-05, -0.004453184805447685], [-3.847252082981561e-06, -8.476184428678684e-07, 0.003498619831383176], [0.006180052462872421, -0.018748599524112508, 1.0]];146;242;[[1.1322692152167069, -0.252803036070237, -242.8916784373376], [0.11603223465316494, 1.0710172031833671, -517.7515860498288], [-1.2526809784698835e-05, -0.00015608023412136293, 1.0]];[[-7.193187076402588e-08, 9.352800179071043e-07, 0.0022174136363623106], [-5.977193189313108e-07, -3.0279916570322083e-08, 0.0007730723299533705], [-0.001413601730151536, -0.0013426909318956736, -1.0475922643711328]];145;114;2;;;184;59;[[1.1723223925813855, -0.26270230050520244, -262.60910548666766], [0.10961988788639312, 1.0780501621115965, -501.6032184436659], [-3.4297608001986016e-06, -0.0001290478828507913, 1.0]];[[3.1737950939766797e-09, -1.2091330407800867e-07, 0.0030030300969766006], [4.4863130886746073e-07, -1.399342590100686e-07, -0.0021080875391932107], [-0.0026949122793944414, 0.001346523641067513, -0.06916757554151642]];141
17944.jpg;97;2;;;165;32;[[1.1530872979728986, -0.2501301532039409, 22.1770298117709], [0.11931507822237483, 1.0701655397656031, -380.05501489584367], [-1.3489963261758593e-05, -0.00013975173664080974, 1.0]];[[9.828428795802914e-08, -1.130678976641866e-06, -0.0016657236844612113], [8.413078721953141e-07, 3.2780887108332316e-07, 0.0009770555844959383], [0.001130909236305242, -0.0005845133069835686, -0.24751557743896557]];132;100;6;;;199;248;[[1.1476388009920442, -0.2568256083271088, 31.47672178838843], [0.11085694492481227, 1.06696510005253, -381.50993848573194], [-9.758498953422799e-06, -0.0001555866253732963, 1.0]];[[2.499698918262462e-08, -9.293401848765409e-08, 0.0025038818877306133], [4.057524129168556e-07, 7.804070322505255e-08, -0.00013476646225750346], [-0.0021625022202124092, -0.0003846988982139266, -0.08436752097723188]];156;76;4;;;200;87;[[1.1155778226481403, -0.2811024350288602, 48.54305119555824], [0.0934839115850044, 1.0050435673020213, -334.63525196604127], [-2.040936122641084e-05, -0.00017742333865699807, 1.0]];[[-7.112575960507388e-08, 1.0629176988892197e-06, 0.0027548542211091073], [-5.998289149408357e-07, -9.262878845296871e-08, 0.00037044602029831253], [-0.001969731558960284, -0.000900372128515609, -0.288541547130992]];225
18019.jpg;116;5;;;169;19;[[1.158200776677613, -0.24759150322167753, 21.7698704955374], [0.1154306312882306, 1.0369169178161979, -425.2363303148799], [1.0624721203350874e-06, -0.0001373289947195454, 0.9999999999999999]];[[3.1545521387036865e-07, -3.3448938563237136e-06, 0.00135807440683242], [3.168618358975143e-06, 4.209534171420709e-07, -0.0027173616076545627], [-0.0025982510177642503, 0.0022089998798483345, 1.0]];162;135;4;;;206;253;[[1.1381851430489196, -0.23226056236275813, 24.820394959037774], [0.10404895771454152, 1.0494004098295853, -433.4280946276743], [-8.686614181618044e-06, -0.0001360501601029997, 1.0]];[[-1.3446507784703982e-07, 1.5478691396458611e-06, 0.0015668277798932238], [-1.2563758112626018e-06, -3.1730297442057916e-10, 0.0021747842080738215], [-0.0005706154661303534, -0.0022883944911975527, -0.9844071221314219]];144;93;5;;;173;72;[[1.1691312530855582, -0.2585929356199762, 27.704527878715577], [0.10119957527977458, 1.0529816999325574, -421.33712628748196], [6.717689093126594e-06, -0.00013813000975520243, 1.0]];[[1.054969741954676e-07, -1.2966465422558485e-06, 0.0006605029267464362], [1.1304459321823448e-06, 3.7846362539922694e-07, 0.0017494868523343795], [-0.0008179206746422235, -0.0016014860324686524, -0.7701953772015662]];146
18134.jpg;103;4;;;166;29;[[1.172716633347809, -0.27856167958400146, 19.467301240785467], [0.11202946919815553, 1.0009638209458205, -400.4655035515453], [2.7270993868468923e-05, -0.00017142557992852036, 1.0]];[[2.998364958168931e-07, -2.5462966074477757e-06, -0.002441084979275602], [1.8354759739069368e-06, 2.2020977652350185e-07, -0.0017475138937132824], [0.0010086767816529952, 0.002295203984023437, 0.8546240097038114]];120;158;9;[[1.4612126754780947, -0.36870484433444545, 579.84022875171], [0.1284652705505471, 0.25013558618151904, -141.64373067385029], [0.0009982437348547946, -0.0005901360485469294, 0.9999999999999999]];[[5.133939115328998e-06, 3.775894972066131e-05, -0.012412810033400492], [-2.160573512217899e-05, 5.896437720700361e-06, 0.01599529259587788], [0.020654034551762613, -0.012556828570748713, -13.768861382015025]];137;242;[[1.1464119920999836, -0.2384118250211877, 16.312610627361202], [0.11393383985243691, 1.0443545499360223, -433.2941291894755], [3.2685329384342085e-06, -0.0001379517957334063, 0.9999999999999999]];[[-7.423157356943074e-08, 7.441083187521539e-07, 0.0020565703662049845], [-4.5892778729263206e-07, -1.260125970711872e-08, 0.0007183954915002369], [-0.0014052325378223261, -0.001052572221106825, -0.43717511221688277]];126;97;6;;;170;35;[[1.168752842387834, -0.2499334320929247, 13.96038036442234], [0.11144382312623032, 1.0720509246310326, -443.5051364472425], [3.866519654389337e-06, -0.00012788188947871298, 1.0]];[[-1.5015735680681607e-07, 1.6123548601934898e-06, 1.8986282408695412e-05], [-1.51249264365698e-06, 2.2136658661606803e-08, 0.0040050825358756885], [0.0009265796816667524, -0.003555129046777988, -1.6207798737650418]];123
1814.jpg;4;4;;;145;6;;;138;60;7;;;139;9;[[0.30187323232691116, -0.25153687358660937, 703.6717160578866], [-0.10048687010268496, 0.13294943645777615, 110.6636901666317], [-0.00032447479835787324, -0.00028746487760677477, 1.0]];[[9.650336622182099e-07, -9.742268217812306e-06, 0.004197433554136835], [4.069668916659317e-06, -1.3775118626036442e-06, -0.004105919451562279], [-0.006045922557164798, 0.0069513335077373084, 3.4060064700788826]];146;1;1;;;120;3;;;151
1825.jpg;9;4;;;139;8;[[3.3880521146075653, -1.371219145786706, 1045.9456487204716], [0.5299953192559236, 0.12613283816691193, -170.4500043495062], [0.0016275810570426012, -0.0008623188043279101, 1.0]];[[-1136.3456132999509, -2005.0867052057943, 2964913.7771568447], [1707.3535752009934, -64.72835376264266, -2700559.3081946885], [-2029713.6515120747, 1503467.7599061336, 2397275687.6454363]];169;82;5;;;126;5;;;184;4;4;;;115;5;;;137
18250.jpg;146;6;;;158;62;[[1.104854053357902, -0.2673268745636663, 54.40845918061524], [0.11230842716651061, 1.0151819000451205, -422.15122795529015], [-7.4701958672927105e-06, -0.00016007804457330197, 0.9999999999999999]];[[8.588287861769672e-08, -1.1544902552153618e-06, -0.0020390915352188456], [7.509186153666323e-07, 1.84458074970708e-07, -0.00011989916591307199], [0.0013792311030850072, 0.000549136471928177, 0.1421618521155963]];126;194;5;;;161;216;[[1.0929238032588529, -0.24188770577929064, 47.885770645944426], [0.1054790960980651, 1.0380065130857934, -431.9157333615462], [-2.030819247335424e-05, -0.00013633769311814883, 1.0]];[[5.1256339877797784e-08, -9.132294274193283e-07, -0.0021160028850763005], [5.863660853971513e-07, -2.3651418803856083e-08, -0.0011970321961912336], [0.0014384920907327646, 0.001540261719002164, 0.5915723506629225]];130;137;5;;;171;48;[[1.1211789412879865, -0.2204262596957456, 26.50630988757895], [0.10618697490591907, 1.047873274969746, -432.6303829908659], [-8.259676148037946e-06, -0.00012579118115439586, 1.0]];[[-4.422354650782692e-08, 1.1319995021783462e-06, 0.0026662201755606896], [-7.976717366653057e-07, 9.673135234882831e-08, 0.0027378373709434746], [-0.0016882160966992514, -0.002956758775496044, -1.2613726945835761]];145
1835.jpg;12;5;;;136;6;;;145;73;5;;;153;5;;;161;2;2;;;112;4;;;148
18365.jpg;223;6;;;142;142;[[1.076555651050715, -0.25940695339213343, 54.908962836547154], [0.1076485738133382, 1.0051757308809852, -421.21282958193694], [-2.139807429194815e-05, -0.00015376049492593622, 1.0]];[[4.085665955708842e-08, 5.639171054083105e-08, 0.002432903239986163], [2.9546757352146527e-07, 9.931711117927956e-08, 0.00015028442919643044], [-0.0021664118912257026, -0.00071198160075949, -0.18439881413114456]];130;203;7;;;145;350;[[1.0727500168626536, -0.25367745170334655, 54.908785291477756], [0.10500665007619639, 1.0050002058690837, -420.6318056090655], [-2.873542476235582e-05, -0.00013844205038631707, 1.0]];[[-4.8611311108174876e-08, 8.767056015431746e-07, 0.0017631695305925985], [-5.701204087640709e-07, 1.1026434458599679e-07, 0.0018222513261732022], [-0.0010919345591301043, -0.002126600752351388, -0.8436513963667043]];131;233;6;;;152;97;[[1.05396068384282, -0.263340337623905, 63.43431966530264], [0.09523155365809462, 0.9757825470290613, -398.2921869501708], [-3.4290331501855424e-05, -0.000156004118868578, 1.0]];[[-2.7123510403978923e-07, 3.6256275882844178e-06, 0.0019998311397752223], [-2.906716799131989e-06, -2.5093207250278413e-07, 0.002988214105130259], [-0.0002969244260359655, -0.003390551857683327, -1.2817409175152086]];129
18479.jpg;253;7;;;146;203;[[1.0938086656237673, -0.2360422712205311, 48.13177230178031], [0.09826320669130277, 1.0493664878740605, -435.0867696984448], [-2.7162315930895393e-05, -0.00011357480009675326, 1.0]];[[-9.949951024237406e-08, 2.8981017395018675e-07, -0.0030082016389697077], [-5.835410654318205e-07, -1.8954182932614215e-08, 0.0010579616047117902], [0.0028935237515026655, -0.0003604014572356008, -0.3017764595351178]];138;230;4;;;143;372;[[1.0688485642726346, -0.24463662295671118, 63.64871259954873], [0.10025092764666586, 1.0239225931915885, -429.3076964601452], [-3.7103060240347114e-05, -0.00011799610886815122, 1.0]];[[-5.6135231452741456e-08, -1.0346207852894989e-07, -0.00224427391296518], [-2.0260074202360664e-07, -1.8753023174903666e-07, -0.001064123643014934], [0.0019306340939593356, 0.001532976946541812, 0.5243285037914496]];149;302;5;;;143;147;[[1.0775084943646571, -0.23971520634968732, 53.384773963488165], [0.09472220964033361, 1.0149630415795772, -416.6879575764564], [-3.5929629702878756e-05, -0.0001201064128238681, 1.0]];[[-2.8399498907309474e-07, 2.0802606828958895e-06, -0.0025959775174124594], [-2.318227645145521e-06, -6.127639948446943e-07, -0.000313547385639535], [0.0032065480126280558, 0.0010410926018840142, 0.20405504587318335]];130
1859.jpg;51;2;;;152;7;;;148;91;7;;;127;4;;;150;12;4;;;131;5;;;142
18593.jpg;269;4;;;159;92;[[1.097277416719392, -0.255018169113246, 36.0959314023528], [0.10817150303505846, 1.0280366395808072, -420.8318192537837], [-1.9346855621259754e-05, -0.00012636035785645956, 1.0]];[[7.928388687145477e-09, -7.859751515746998e-07, -0.003178405899037705], [3.330170692684676e-07, 6.755736932285161e-09, -0.0005908838829312421], [0.0025316192895654395, 0.0012692749952256696, 0.4103948494620733]];141;307;6;;;153;230;[[1.0966632827270915, -0.23653199548207146, 27.964358042573078], [0.1054448421864063, 1.0598005953600291, -439.3463239666273], [-2.9748486982310773e-05, -0.00010247388731271649, 1.0]];[[-2.8970328790999924e-08, -2.795292765497672e-07, -0.0020042831461094548], [3.647967057651674e-08, -2.097495870576565e-07, -0.0022959240324640457], [0.0015032952024777852, 0.0025075471837697847, 1.0647174495402911]];130;339;2;;;143;84;[[1.093545876966207, -0.236470059782714, 27.454661105153622], [0.09804098356354964, 1.0098886362624853, -391.71780508215016], [-2.9579132898659623e-05, -0.00010852413701820273, 1.0]];[[5.961804033826425e-08, -1.3205908586459217e-06, -0.002201989133896722], [9.99573960701041e-07, -4.42069926208388e-08, -0.003034839962411792], [0.0012278053807426826, 0.0032438261625866815, 1.3296413998587884]];149
1868.jpg;50;4;;;135;6;;;141;80;6;;;119;7;;;147;12;4;;;118;4;;;135
18707.jpg;236;10;[[1.324852525281831, 0.07869460051247137, 68.26975724458347], [-0.23171413096586854, 0.8169652914193696, 75.99359919837657], [-6.450212373062e-05, 0.00015859158300641856, 1.0]];[[1.6165413899203415e-06, 1.34239624235671e-05, -0.015300764337366312], [-6.127435687885896e-06, -1.497913957658243e-06, 0.01179215279089619], [0.007838829486227446, -0.01527660758068828, 1.0]];133;51;[[1.0592706111228665, -0.2516014157465143, 25.805750080962145], [0.09071554179956849, 1.0096359016722338, -394.4204741027148], [-2.9952781297643803e-05, -0.0001314373128434446, 1.0]];[[2.155031173335177e-07, -1.4074653769964992e-06, 0.0041054546387192855], [1.7947488614111388e-06, 3.074648607027404e-07, -0.0009056906779113206], [-0.00431321817942068, 1.854078439195094e-06, 0.015297494558750735]];142;316;6;;;139;218;[[1.0278606221543818, -0.2313448022464336, 23.102828758599095], [0.08242311422849695, 0.998004378998042, -391.7300559316664], [-5.144528025760143e-05, -0.00012305223439502096, 0.9999999999999999]];[[4.248388847095676e-08, -8.132802517770367e-07, -0.0007682980292892086], [6.15712915274253e-07, -1.9805591873883325e-07, -0.00282507675039786], [0.0002065168735948277, 0.0028856164753117814, 1.1692237472269298]];133;339;4;;;167;58;[[1.0776616589229784, -0.18178342339164433, -33.68238932239979], [0.10320296175215386, 1.0560501027356732, -427.3027840260639], [-4.980936076170734e-05, -8.068177233352993e-05, 1.0]];[[2.546914212060987e-07, -3.004152729212005e-06, -0.00027284088076035126], [2.7388538860824315e-06, 1.054876658711098e-07, -0.004743734876886701], [-0.001235236395267605, 0.004549520983448293, 1.8827627862817886]];147
1880.jpg;51;6;;;130;6;;;143;94;6;;;131;4;;;162;24;4;;;133;4;;;141
18823.jpg;211;6;;;138;13;[[1.110761099122696, -0.24389864440799913, -29.28866546055023], [0.1026652985382003, 1.0261067811646054, -413.58443396358047], [-2.013173227871318e-05, -0.00012446232589291033, 1.0]];[[-2.34466165237805e-07, 2.026759176584877e-06, -0.0027345330624398076], [-2.1656124662164967e-06, -2.2411598473804605e-07, 0.0022726689049290265], [0.0033491096682734586, -0.0016728367878149355, -0.5799929865628815]];147;224;7;;;141;133;[[1.057299381077914, -0.21999730029165712, -10.448912235314108], [0.09191375590283354, 1.0309927467346172, -424.44529739009886], [-4.3921474219474793e-05, -0.00011694342604446023, 0.9999999999999999]];[[1.8972292908173896e-07, -8.113332548611699e-07, 0.0028785713708792877], [1.111250511377855e-06, 1.9660389788190217e-07, -0.0003327225829676114], [-0.0030275398323456417, -0.00023591728848981647, -0.13480963510094313]];122;236;6;;;132;10;[[0.9963800060126718, -0.32184915228621924, 82.45450640069612], [0.09488274603566932, 0.9341424401306545, -367.4470778988136], [-3.814209308477132e-05, -0.000185350482097998, 1.0]];[[8.600513898790478e-07, -7.158555564955828e-06, 0.004490502252771928], [7.361392732203216e-06, 3.563154516717873e-07, -0.0105740925371831], [-0.007928045971046934, 0.009016341208385069, 3.9126892184359963]];137
18937.jpg;192;4;;;143;32;[[1.060506477728795, -0.26760079403042736, -2.058964253882676], [0.08181142008559834, 0.9995705504025844, -383.9644033999415], [-2.6224791347412432e-05, -0.00015620823081660616, 0.9999999999999999]];[[-2.30019837974754e-07, 1.7618072680936735e-06, -0.0033025614798896778], [-2.1190219781391547e-06, -4.655280512727296e-07, 0.0005229684226930225], [0.003728372652032354, 0.0002537762968140891, 0.12769972831072307]];131;250;5;;;154;179;[[1.056392160070485, -0.25468313473554965, -4.699422660199119], [0.09004703346869913, 1.0167880682349113, -413.36025781151017], [-4.300257093773038e-05, -0.00012814363737122803, 1.0]];[[-7.942657833681904e-08, 1.0762444976413472e-06, 0.0003384913027285666], [-9.007114686023584e-07, 1.797988739997283e-07, 0.0031782112918045152], [0.00031938765311230764, -0.003152477116825879, -1.2965911499765967]];148;216;7;;;138;26;[[1.1582235953348097, -0.22606020170081736, -47.37487529109541], [0.11152359009919278, 1.1117116179451112, -466.4994024564284], [-3.337825776718499e-06, -9.323140019170378e-05, 1.0]];[[-2.84759580876596e-09, -8.285533106739483e-08, -0.0012200731622368625], [-1.5541137392904174e-08, -1.404639370130272e-07, -0.0017417284444274615], [0.0008724559745727469, 0.0017406104073895935, 0.8544348584338421]];122
1904.jpg;112;3;;;154;4;;;159;108;5;;;148;9;[[1.0719089592307578, -1.131166732482733, 282.803698424778], [0.07500765938121086, 0.2330521875410137, 86.67162772337193], [0.00038956615263621935, -0.0014432739334114021, 1.0]];[[6.806551641408418e-07, 0.00012095375057106204, -0.028454403034498556], [-7.714799440168419e-05, -1.845325009969282e-05, 0.0646850272557867], [0.020541826750019872, -0.07402936128817833, 1.0]];141;112;6;;;147;2;;;149
19052.jpg;234;7;;;145;57;[[1.118241320100246, -0.26829666074914127, -50.917133284227354], [0.13030262576020482, 1.0516224120956392, -442.78641760181114], [-5.175305991909812e-06, -0.0001327395616957613, 1.0]];[[8.65196211609406e-09, -7.518846173644315e-08, 5.7522745862514555e-05], [3.6860812988642464e-08, 3.422113512380315e-07, 0.0022032306307721893], [0.0001635941948356677, -0.0020916947355699884, -0.8925552818566226]];131;240;7;;;151;195;[[1.1163933723792445, -0.26390870902613534, -63.03164833895656], [0.12739065529604546, 1.0345323679042966, -442.067661345636], [-9.450481719058688e-06, -0.00013889552537704863, 1.0]];[[5.753408654321295e-08, -4.6315444409071944e-07, 0.0006688433459356235], [5.00444610899378e-07, 3.4448935529736074e-07, 0.0016701229388439366], [-0.0005959414021916968, -0.0016867017220727834, -0.7781634645832942]];137;200;6;;;141;32;[[1.1172838707093995, -0.22586357405016638, -70.02987846366015], [0.13504244491691816, 1.0721584815299685, -459.699815252543], [-1.4566599359251428e-05, -0.0001101726502935789, 1.0]];[[-1.6544385278033697e-07, 1.3904463053334434e-06, 0.000136299662026351], [-1.3134185887322368e-06, -3.4809061618268034e-07, -0.0008206520319843237], [0.0003650895868521902, 0.0006155243357392246, 0.31480233826285564]];128
1906.jpg;105;6;;;140;8;[[0.7950534752492949, -0.3924484842735953, 167.03827449429457], [0.11809748947867542, 0.20490149837924973, 49.209684953800874], [-8.969724245630072e-06, -0.00047769579865340994, 1.0]];[[1.7956975122254657e-05, -0.00011982620867456431, 0.018448529087267785], [5.069694996319623e-05, 1.1975180215058913e-06, -0.03913854499948952], [-0.03352534896108781, 0.09180851697055781, 1.0]];154;167;2;;;157;6;;;138;105;6;;;134;7;;;153
19166.jpg;211;10;[[1.1873989638503037, -0.1689650566313118, -147.42216893317098], [0.05760515128156817, 0.7009973825085544, 66.55136869002564], [0.00012540787868260033, -0.0005730301205605428, 1.0]];[[2.1002017767290778e-07, 6.06754998419942e-06, -0.0060603069446709045], [-6.853005214749176e-06, 6.833356306274394e-07, 0.002690828199112737], [0.005048387428042912, -0.0035408384374587027, 1.0]];135;36;[[1.110501123248482, -0.20245435952987342, -115.19987655970917], [0.1136899371234475, 1.0730505393049516, -442.4557394060991], [-2.1400166780977312e-05, -0.00010692669671070852, 0.9999999999999999]];[[2.3092001739073314e-07, -1.752806697058918e-06, 0.002818755921969782], [1.9231095997471763e-06, 8.884941840010288e-08, -0.0029706639457865803], [-0.003430541337545527, 0.002411279350964808, 0.6718716586371452]];123;248;4;;;166;149;[[1.0995549563786502, -0.2406365949012456, -90.50622606791414], [0.1012952660728898, 1.020291651243533, -413.60939967104815], [-1.2319489750168512e-05, -0.00014069685737443793, 1.0]];[[-1.264408689025046e-07, 8.970603536100332e-07, -0.0028547016907886657], [-1.2053935925487568e-06, -1.997088198334474e-07, 0.0005978440912437735], [0.002955526624493849, -4.691069543959127e-05, 0.23937627144377238]];125;220;4;;;141;30;[[0.9926718612661747, -0.2626937093603829, -27.639810221597564], [0.09723334557776735, 0.9786262613705977, -396.09289640478676], [-6.041747573083355e-05, -0.00015286135390001946, 1.0]];[[6.170607629726536e-07, -5.127251981949124e-06, 0.001610088535393293], [4.971364566614151e-06, -6.029506208868689e-08, -0.008280668800303995], [-0.004297724203004313, 0.008024442842207448, 3.0509456077559567]];115
1925.jpg;167;4;;;175;4;;;158;187;6;;;148;6;;;134;164;4;;;139;7;;;143
19283.jpg;215;5;;;142;40;[[1.1130462043643012, -0.23696461466196375, -117.34293859341146], [0.11728022214155692, 1.0705656179084746, -456.7115929716622], [-1.616248223966026e-05, -0.00011436639901802215, 1.0]];[[-5.76533674167699e-07, 4.964380803619982e-06, -0.0027516056379337803], [-4.9932159198843775e-06, -4.506258552721558e-07, 0.00526536511536823], [0.004914617211029764, -0.004918563696511618, -1.591409969679583]];128;237;2;;;151;140;[[1.1204747972470606, -0.23273835277565694, -127.13664653803714], [0.11594928149931, 1.0591146610222697, -456.8639950780289], [-6.4413608493308e-06, -0.00013030471479454647, 1.0]];[[1.1564026304064192e-07, -1.140758813285919e-06, -0.00014903087763544335], [1.0711852718488416e-06, -2.4275914757086883e-07, -0.00397578741994558], [-0.0006951817199928844, 0.003834661908192342, 1.6558646297206572]];130;247;6;;;142;48;[[1.032013239737952, -0.2836597975381498, -49.10792998287303], [0.09607628132358899, 0.9949047866035076, -412.892214469082], [-2.9523798869270728e-05, -0.00017429210100429403, 1.0]];[[-3.810718688001699e-07, 5.076890627123693e-06, 0.0025072935526603245], [-4.319671156720113e-06, -8.178592117023541e-07, 0.0027922029929875448], [-0.00020803104563912764, -0.0037057294084905153, -1.4754410129285769]];136
1939.jpg;161;2;;;178;6;;;161;216;3;;;149;18;[[-0.05281692771731506, 0.26443148866762095, 289.43149706197494], [-0.37813862374667007, 0.47109059103751205, 321.7558822569649], [-0.0007217934445601161, 0.000270878676441384, 1.0]];[[5.883332442376773e-07, -2.6009311796505787e-05, 0.012917893090005562], [1.9092185716178048e-05, -3.7369674222771997e-06, -0.011384266107394115], [-0.01207484844830531, 0.02330331867202032, -3.530050590963093]];136;178;4;;;134;7;;;143
19397.jpg;202;8;[[0.735802089286502, -0.0019733812003159368, -2.1879169901000166], [-0.30549005194422674, 0.38015329282498844, 192.20409630352097], [-6.135099664663477e-05, -0.00016397723992921695, 1.0]];[[4.1287314986900766e-06, 1.0820281116665128e-05, -0.005817053038369862], [-7.587236113248229e-06, 1.1015707859408363e-06, 0.006830454708063051], [0.0012838168077921955, -0.011908586741003783, 1.0]];144;88;[[1.0925118516914647, -0.2397290741074877, -99.66171355893798], [0.11544974382246728, 1.052008999700921, -470.9819042638196], [-2.086355283415689e-05, -0.00012815212440048883, 1.0]];[[-2.368088654831024e-08, 5.676410771014493e-07, 0.0035302931686546535], [-1.2647464911005724e-07, 3.373571850221883e-09, 0.0002701810873445259], [-0.002835519287620824, -0.0010398714520676274, -0.7884269631479675]];137;210;3;;;154;209;[[1.1928798176726598, -0.21973129200032604, -174.39554831857149], [0.12631343107334098, 1.1176144803556876, -511.3466165160564], [8.433535635294923e-06, -0.00010604654931749254, 1.0]];[[-1.696330569507772e-07, 1.2167675972922442e-06, 0.002514930392147888], [-9.781540888169822e-07, 1.2538083728859275e-07, 0.003160779183569288], [-0.0011892233089862826, -0.0033716831088220363, -1.9572103800826959]];121;253;3;;;151;98;[[1.0989576221444513, -0.2231228252411071, -116.04128497611687], [0.10278300933207737, 1.0621719352129106, -464.3779088619006], [-2.758510700719753e-05, -0.0001176917558711159, 0.9999999999999999]];[[-3.876875576098184e-07, 3.0667885655783163e-06, -0.0049973249993509], [-3.4610377669615297e-06, -4.3812804926178653e-07, 0.002618883525309862], [0.005925284068536444, -0.0018096331884640971, -0.13718673389150826]];144
